dataset,query_id,method,preference_source,preference_source_note,n_nodes,n_edges,graph_density,n_sccs,largest_scc,is_cyclic,n_non_trivial_sccs,scc_cycle_burden,fas_weight_removed,fas_n_edges_removed,graph_ref_bew_pre,graph_ref_bew_post,graph_ref_pic_pre,graph_ref_pic_post,n_eval_candidates,primary_metric,backward_edge_weight,pairwise_inconsistency,kendall_tau,kendall_tau_legacy,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,pairwise_accuracy,runtime_pref_gen_s,runtime_graph_build_s,runtime_cycle_detect_s,runtime_fas_solver_s,runtime_ranking_s,runtime_evaluation_s,runtime_total_s
fiqa,q_fiqa_000485,hybrid_rrf_balance_a05,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,113,0.297368,2,19,True,1,19,78.0,38,51.0,24.0,22,9,20,ndcg_at_k,57.0,26,0.6,0.484848,0.961378,1.0,0.4,1.0,0.946903,0.000277,0.000204,1.9e-05,0.004084,4.3e-05,0.001806,0.009056
fiqa,q_fiqa_000485,hybrid_rrf_copeland_a03,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,113,0.297368,2,19,True,1,19,78.0,38,51.0,24.0,22,9,20,ndcg_at_k,64.0,31,0.568421,0.30303,0.784679,1.0,0.4,1.0,0.884956,0.000277,0.000204,1.9e-05,0.004084,3.5e-05,0.001806,0.009056
fiqa,q_fiqa_000485,hybrid_rrf_priority_topo_a03,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,113,0.297368,2,19,True,1,19,78.0,38,51.0,24.0,22,9,20,ndcg_at_k,63.0,30,0.378947,0.121212,0.817157,0.842262,0.4,1.0,0.769912,0.000277,0.000204,1.9e-05,0.004084,8.2e-05,0.001806,0.009056
fiqa,q_fiqa_000245,score_sum,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,6,15,True,1,15,34.0,25,27.0,21.0,14,9,20,ndcg_at_k,27.0,14,0.484211,0.757576,1.0,1.0,0.3,1.0,1.0,0.000193,0.00016,1.7e-05,0.002293,3.6e-05,0.00163,0.006404
fiqa,q_fiqa_000245,borda,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,6,15,True,1,15,34.0,25,27.0,21.0,14,9,20,ndcg_at_k,26.0,13,0.547368,0.636364,0.909606,1.0,0.3,1.0,0.947917,0.000193,0.00016,1.7e-05,0.002293,2e-05,0.00163,0.006404
fiqa,q_fiqa_000245,pagerank,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,6,15,True,1,15,34.0,25,27.0,21.0,14,9,20,ndcg_at_k,38.0,21,0.284211,0.484848,0.909694,0.780159,0.3,1.0,0.927083,0.000193,0.00016,1.7e-05,0.002293,0.001626,0.00163,0.006404
fiqa,q_fiqa_000245,greedy_fas_topological,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,6,15,True,1,15,34.0,25,27.0,21.0,14,9,20,ndcg_at_k,24.0,15,0.063158,0.272727,0.607108,0.648611,0.3,1.0,0.760417,0.000193,0.00016,1.7e-05,0.002293,6.9e-05,0.00163,0.006404
fiqa,q_fiqa_000245,greedy_fas_weighted_balance,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,6,15,True,1,15,34.0,25,27.0,21.0,14,9,20,ndcg_at_k,30.0,17,0.452632,0.666667,0.991413,0.958333,0.3,1.0,0.96875,0.000193,0.00016,1.7e-05,0.002293,3.7e-05,0.00163,0.006404
fiqa,q_fiqa_000245,greedy_fas_copeland,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,6,15,True,1,15,34.0,25,27.0,21.0,14,9,20,ndcg_at_k,28.0,15,0.431579,0.575758,0.765671,1.0,0.3,1.0,0.947917,0.000193,0.00016,1.7e-05,0.002293,2.8e-05,0.00163,0.006404
fiqa,q_fiqa_000245,greedy_fas_score_augmented_topological,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,6,15,True,1,15,34.0,25,27.0,21.0,14,9,20,ndcg_at_k,27.0,18,-0.042105,0.212121,0.604665,0.620202,0.3,1.0,0.729167,0.000193,0.00016,1.7e-05,0.002293,4.2e-05,0.00163,0.006404
fiqa,q_fiqa_000245,fas_balance_score_prior_alpha_beta,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,6,15,True,1,15,34.0,25,27.0,21.0,14,9,20,ndcg_at_k,28.0,15,0.463158,0.69697,0.994138,1.0,0.3,1.0,0.989583,0.000193,0.00016,1.7e-05,0.002293,5.5e-05,0.00163,0.006404
fiqa,q_fiqa_000245,hybrid_rrf_fas_regularized,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,6,15,True,1,15,34.0,25,27.0,21.0,14,9,20,ndcg_at_k,30.0,17,0.452632,0.666667,0.991413,0.958333,0.3,1.0,0.96875,0.000193,0.00016,1.7e-05,0.002293,4.6e-05,0.00163,0.006404
fiqa,q_fiqa_000245,hybrid_rrf_balance_a05,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,6,15,True,1,15,34.0,25,27.0,21.0,14,9,20,ndcg_at_k,30.0,17,0.452632,0.666667,0.991413,0.958333,0.3,1.0,0.96875,0.000193,0.00016,1.7e-05,0.002293,4e-05,0.00163,0.006404
fiqa,q_fiqa_000245,hybrid_rrf_copeland_a03,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,6,15,True,1,15,34.0,25,27.0,21.0,14,9,20,ndcg_at_k,28.0,15,0.431579,0.575758,0.765671,1.0,0.3,1.0,0.947917,0.000193,0.00016,1.7e-05,0.002293,3.2e-05,0.00163,0.006404
fiqa,q_fiqa_000245,hybrid_rrf_priority_topo_a03,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,6,15,True,1,15,34.0,25,27.0,21.0,14,9,20,ndcg_at_k,24.0,15,0.031579,0.212121,0.607108,0.648611,0.3,1.0,0.760417,0.000193,0.00016,1.7e-05,0.002293,8e-05,0.00163,0.006404
fiqa,q_fiqa_000448,score_sum,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,131,0.344737,1,20,True,1,20,78.0,47,54.0,22.0,22,8,20,ndcg_at_k,55.0,23,0.663158,0.757576,0.988222,1.0,0.5,1.0,0.977099,0.000251,0.000196,1.7e-05,0.003618,4.3e-05,0.001805,0.007951
fiqa,q_fiqa_000448,borda,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,131,0.344737,1,20,True,1,20,78.0,47,54.0,22.0,22,8,20,ndcg_at_k,58.0,26,0.673684,0.575758,0.971097,1.0,0.5,1.0,0.938931,0.000251,0.000196,1.7e-05,0.003618,1.8e-05,0.001805,0.007951
fiqa,q_fiqa_000448,pagerank,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,131,0.344737,1,20,True,1,20,78.0,47,54.0,22.0,22,8,20,ndcg_at_k,76.0,37,0.452632,0.727273,0.796366,0.736269,0.5,1.0,0.824427,0.000251,0.000196,1.7e-05,0.003618,0.001556,0.001805,0.007951
fiqa,q_fiqa_000448,greedy_fas_topological,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,131,0.344737,1,20,True,1,20,78.0,47,54.0,22.0,22,8,20,ndcg_at_k,65.0,37,0.284211,0.060606,0.74849,0.896934,0.5,1.0,0.748092,0.000251,0.000196,1.7e-05,0.003618,6.5e-05,0.001805,0.007951
fiqa,q_fiqa_000448,greedy_fas_weighted_balance,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,131,0.344737,1,20,True,1,20,78.0,47,54.0,22.0,22,8,20,ndcg_at_k,61.0,29,0.536842,0.424242,0.941904,1.0,0.5,1.0,0.916031,0.000251,0.000196,1.7e-05,0.003618,3.9e-05,0.001805,0.007951
fiqa,q_fiqa_000448,greedy_fas_copeland,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,131,0.344737,1,20,True,1,20,78.0,47,54.0,22.0,22,8,20,ndcg_at_k,72.0,37,0.452632,0.121212,0.79492,1.0,0.5,1.0,0.839695,0.000251,0.000196,1.7e-05,0.003618,2.7e-05,0.001805,0.007951
fiqa,q_fiqa_000448,greedy_fas_score_augmented_topological,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,131,0.344737,1,20,True,1,20,78.0,47,54.0,22.0,22,8,20,ndcg_at_k,65.0,37,0.178947,0.090909,0.741794,0.896934,0.5,1.0,0.748092,0.000251,0.000196,1.7e-05,0.003618,4.9e-05,0.001805,0.007951
fiqa,q_fiqa_000448,fas_balance_score_prior_alpha_beta,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,131,0.344737,1,20,True,1,20,78.0,47,54.0,22.0,22,8,20,ndcg_at_k,55.0,23,0.610526,0.636364,0.981688,1.0,0.5,1.0,0.961832,0.000251,0.000196,1.7e-05,0.003618,6e-05,0.001805,0.007951
fiqa,q_fiqa_000448,hybrid_rrf_fas_regularized,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,131,0.344737,1,20,True,1,20,78.0,47,54.0,22.0,22,8,20,ndcg_at_k,61.0,29,0.536842,0.424242,0.941904,1.0,0.5,1.0,0.916031,0.000251,0.000196,1.7e-05,0.003618,4.9e-05,0.001805,0.007951
fiqa,q_fiqa_000448,hybrid_rrf_balance_a05,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,131,0.344737,1,20,True,1,20,78.0,47,54.0,22.0,22,8,20,ndcg_at_k,61.0,29,0.536842,0.424242,0.941904,1.0,0.5,1.0,0.916031,0.000251,0.000196,1.7e-05,0.003618,4.4e-05,0.001805,0.007951
fiqa,q_fiqa_000448,hybrid_rrf_copeland_a03,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,131,0.344737,1,20,True,1,20,78.0,47,54.0,22.0,22,8,20,ndcg_at_k,72.0,37,0.452632,0.121212,0.79492,1.0,0.5,1.0,0.839695,0.000251,0.000196,1.7e-05,0.003618,3.6e-05,0.001805,0.007951
fiqa,q_fiqa_000448,hybrid_rrf_priority_topo_a03,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,131,0.344737,1,20,True,1,20,78.0,47,54.0,22.0,22,8,20,ndcg_at_k,55.0,29,0.336842,0.333333,0.901121,0.896934,0.5,1.0,0.80916,0.000251,0.000196,1.7e-05,0.003618,7.8e-05,0.001805,0.007951
fiqa,q_fiqa_000240,score_sum,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,2,19,True,1,19,27.0,24,32.0,20.0,19,10,20,ndcg_at_k,32.0,19,0.568421,0.709091,1.0,1.0,0.3,1.0,1.0,0.000187,0.00015,1.7e-05,0.001913,3.5e-05,0.001561,0.005712
fiqa,q_fiqa_000240,borda,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,2,19,True,1,19,27.0,24,32.0,20.0,19,10,20,ndcg_at_k,34.0,21,0.747368,0.818182,0.946426,1.0,0.3,1.0,0.979167,0.000187,0.00015,1.7e-05,0.001913,2e-05,0.001561,0.005712
fiqa,q_fiqa_000240,pagerank,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,2,19,True,1,19,27.0,24,32.0,20.0,19,10,20,ndcg_at_k,31.0,20,0.431579,0.672727,0.782688,0.97619,0.3,1.0,0.947917,0.000187,0.00015,1.7e-05,0.001913,0.001389,0.001561,0.005712
fiqa,q_fiqa_000240,greedy_fas_topological,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,2,19,True,1,19,27.0,24,32.0,20.0,19,10,20,ndcg_at_k,25.0,22,0.2,0.163636,0.718727,0.811891,0.3,1.0,0.760417,0.000187,0.00015,1.7e-05,0.001913,6.2e-05,0.001561,0.005712
fiqa,q_fiqa_000240,greedy_fas_weighted_balance,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,2,19,True,1,19,27.0,24,32.0,20.0,19,10,20,ndcg_at_k,36.0,23,0.494737,0.6,0.941936,0.933333,0.3,1.0,0.9375,0.000187,0.00015,1.7e-05,0.001913,3.6e-05,0.001561,0.005712
fiqa,q_fiqa_000240,greedy_fas_copeland,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,2,19,True,1,19,27.0,24,32.0,20.0,19,10,20,ndcg_at_k,37.0,25,0.473684,0.454545,0.920491,0.885965,0.3,1.0,0.833333,0.000187,0.00015,1.7e-05,0.001913,2.7e-05,0.001561,0.005712
fiqa,q_fiqa_000240,greedy_fas_score_augmented_topological,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,2,19,True,1,19,27.0,24,32.0,20.0,19,10,20,ndcg_at_k,23.0,20,0.021053,0.236364,0.705982,0.818083,0.3,1.0,0.78125,0.000187,0.00015,1.7e-05,0.001913,4.6e-05,0.001561,0.005712
fiqa,q_fiqa_000240,fas_balance_score_prior_alpha_beta,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,2,19,True,1,19,27.0,24,32.0,20.0,19,10,20,ndcg_at_k,34.0,21,0.536842,0.636364,0.946426,1.0,0.3,1.0,0.979167,0.000187,0.00015,1.7e-05,0.001913,5.2e-05,0.001561,0.005712
fiqa,q_fiqa_000240,hybrid_rrf_fas_regularized,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,2,19,True,1,19,27.0,24,32.0,20.0,19,10,20,ndcg_at_k,36.0,23,0.494737,0.6,0.941936,0.933333,0.3,1.0,0.9375,0.000187,0.00015,1.7e-05,0.001913,4.5e-05,0.001561,0.005712
fiqa,q_fiqa_000240,hybrid_rrf_balance_a05,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,2,19,True,1,19,27.0,24,32.0,20.0,19,10,20,ndcg_at_k,36.0,23,0.494737,0.6,0.941936,0.933333,0.3,1.0,0.9375,0.000187,0.00015,1.7e-05,0.001913,4e-05,0.001561,0.005712
fiqa,q_fiqa_000240,hybrid_rrf_copeland_a03,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,2,19,True,1,19,27.0,24,32.0,20.0,19,10,20,ndcg_at_k,37.0,25,0.473684,0.454545,0.920491,0.885965,0.3,1.0,0.833333,0.000187,0.00015,1.7e-05,0.001913,3.5e-05,0.001561,0.005712
fiqa,q_fiqa_000240,hybrid_rrf_priority_topo_a03,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,96,0.252632,2,19,True,1,19,27.0,24,32.0,20.0,19,10,20,ndcg_at_k,24.0,21,0.136842,0.236364,0.718996,0.814815,0.3,1.0,0.770833,0.000187,0.00015,1.7e-05,0.001913,9.7e-05,0.001561,0.005712
fiqa,q_fiqa_000113,score_sum,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,116,0.305263,5,16,True,1,16,36.0,32,29.0,15.0,19,9,20,ndcg_at_k,29.0,19,0.589474,0.878788,1.0,1.0,0.4,1.0,1.0,0.000227,0.000179,1.6e-05,0.002791,3.7e-05,0.001629,0.00683
fiqa,q_fiqa_000113,borda,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,116,0.305263,5,16,True,1,16,36.0,32,29.0,15.0,19,9,20,ndcg_at_k,28.0,18,0.631579,0.787879,0.956882,1.0,0.4,1.0,0.974138,0.000227,0.000179,1.6e-05,0.002791,1.8e-05,0.001629,0.00683
fiqa,q_fiqa_000113,pagerank,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,116,0.305263,5,16,True,1,16,36.0,32,29.0,15.0,19,9,20,ndcg_at_k,40.0,28,0.378947,0.363636,0.841073,0.791209,0.4,1.0,0.836207,0.000227,0.000179,1.6e-05,0.002791,0.001507,0.001629,0.00683
fiqa,q_fiqa_000113,greedy_fas_topological,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,116,0.305263,5,16,True,1,16,36.0,32,29.0,15.0,19,9,20,ndcg_at_k,26.0,22,0.315789,0.424242,0.878702,0.787202,0.4,1.0,0.801724,0.000227,0.000179,1.6e-05,0.002791,6.6e-05,0.001629,0.00683
fiqa,q_fiqa_000113,greedy_fas_weighted_balance,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,116,0.305263,5,16,True,1,16,36.0,32,29.0,15.0,19,9,20,ndcg_at_k,30.0,20,0.557895,0.787879,0.996463,0.952629,0.4,1.0,0.974138,0.000227,0.000179,1.6e-05,0.002791,3.8e-05,0.001629,0.00683
fiqa,q_fiqa_000113,greedy_fas_copeland,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,116,0.305263,5,16,True,1,16,36.0,32,29.0,15.0,19,9,20,ndcg_at_k,28.0,19,0.568421,0.787879,0.933223,0.986111,0.4,1.0,0.965517,0.000227,0.000179,1.6e-05,0.002791,2.7e-05,0.001629,0.00683
fiqa,q_fiqa_000113,greedy_fas_score_augmented_topological,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,116,0.305263,5,16,True,1,16,36.0,32,29.0,15.0,19,9,20,ndcg_at_k,29.0,25,0.189474,0.242424,0.859233,0.757468,0.4,1.0,0.758621,0.000227,0.000179,1.6e-05,0.002791,4.4e-05,0.001629,0.00683
fiqa,q_fiqa_000113,fas_balance_score_prior_alpha_beta,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,116,0.305263,5,16,True,1,16,36.0,32,29.0,15.0,19,9,20,ndcg_at_k,29.0,19,0.589474,0.878788,1.0,1.0,0.4,1.0,1.0,0.000227,0.000179,1.6e-05,0.002791,5.7e-05,0.001629,0.00683
fiqa,q_fiqa_000113,hybrid_rrf_fas_regularized,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,116,0.305263,5,16,True,1,16,36.0,32,29.0,15.0,19,9,20,ndcg_at_k,30.0,20,0.557895,0.787879,0.996463,0.952629,0.4,1.0,0.974138,0.000227,0.000179,1.6e-05,0.002791,4.6e-05,0.001629,0.00683
fiqa,q_fiqa_000113,hybrid_rrf_balance_a05,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,116,0.305263,5,16,True,1,16,36.0,32,29.0,15.0,19,9,20,ndcg_at_k,30.0,20,0.557895,0.787879,0.996463,0.952629,0.4,1.0,0.974138,0.000227,0.000179,1.6e-05,0.002791,4.1e-05,0.001629,0.00683
fiqa,q_fiqa_000113,hybrid_rrf_copeland_a03,qrels_flip,synthetic corruption: qrels-derived edges with flip_prob=0.15,20,116,0.305263,5,16,True,1,16,36.0,32,29.0,15.0,19,9,20,ndcg_at_k,28.0,19,0.568421,0.787879,0.933223,0.986111,0.4,1.0,0.965517,0.000227,0.000179,1.6e-05,0.002791,3.3e-05,0.001629,0.00683
