query_id,step,n_revealed_edges,n_docs_nonzero_copeland,topk_changed_docs,topk_docs_entered,topk_docs_left,n_relevant_docs_ejected_this_step,ndcg,ndcg_delta_this_step,topk_overlap_vs_initial_bm25,topk_overlap_vs_exhaustive
09109a5375d8e2ca752bedde17ba5acad1df61cb,12,12,10,2,1,1,1,0.46704774694449785,-0.10409955522196529,0.6666666666666666,0.5384615384615384
09109a5375d8e2ca752bedde17ba5acad1df61cb,13,13,10,0,0,0,0,0.49055949973859936,0.023511752794101504,0.6666666666666666,0.5384615384615384
09109a5375d8e2ca752bedde17ba5acad1df61cb,14,14,10,0,0,0,0,0.49055949973859936,0.0,0.6666666666666666,0.5384615384615384
09109a5375d8e2ca752bedde17ba5acad1df61cb,15,15,10,0,0,0,0,0.5147714448836774,0.024211945145078073,0.6666666666666666,0.5384615384615384
09109a5375d8e2ca752bedde17ba5acad1df61cb,16,16,10,0,0,0,0,0.639945385422766,0.1251739405390886,0.6666666666666666,0.5384615384615384
09109a5375d8e2ca752bedde17ba5acad1df61cb,17,17,9,0,0,0,0,0.6217937096682962,-0.018151675754469854,0.6666666666666666,0.5384615384615384
09109a5375d8e2ca752bedde17ba5acad1df61cb,18,18,10,0,0,0,0,0.6843515475204855,0.06255783785218938,0.6666666666666666,0.5384615384615384
09109a5375d8e2ca752bedde17ba5acad1df61cb,19,19,11,2,1,1,0,0.7379846712541229,0.05363312373363738,0.6666666666666666,0.6666666666666666
09109a5375d8e2ca752bedde17ba5acad1df61cb,20,20,10,2,1,1,1,0.639945385422766,-0.0980392858313569,0.5384615384615384,0.6666666666666666
09109a5375d8e2ca752bedde17ba5acad1df61cb,21,21,11,2,1,1,0,0.7379846712541229,0.0980392858313569,0.5384615384615384,0.8181818181818182
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,1,1,2,2,1,1,0,0.5933570872124875,-0.16844470290790692,0.8181818181818182,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,2,2,4,2,1,1,1,0.5922216874835863,-0.0011353997289011986,0.8181818181818182,0.5384615384615384
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,3,3,6,2,1,1,0,0.5773584151532217,-0.014863272330364552,0.6666666666666666,0.5384615384615384
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,4,4,8,2,1,1,0,0.6601396023754075,0.08278118722218575,0.6666666666666666,0.42857142857142855
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,5,5,8,0,0,0,0,0.6601396023754075,0.0,0.6666666666666666,0.42857142857142855
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,6,6,9,2,1,1,0,0.7642391575973727,0.10409955522196523,0.5384615384615384,0.5384615384615384
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,7,7,9,2,1,1,0,0.8893839657191064,0.12514480812173367,0.5384615384615384,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,8,8,8,0,0,0,0,0.9103075074400794,0.020923541720972993,0.5384615384615384,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,9,9,8,0,0,0,0,0.9103075074400794,0.0,0.5384615384615384,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,10,10,9,2,1,1,1,0.8013122149737618,-0.10899529246631756,0.5384615384615384,0.5384615384615384
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,11,11,10,2,1,1,0,0.9284591831945489,0.12714696822078708,0.5384615384615384,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,12,12,10,0,0,0,0,0.9519709359886506,0.02351175279410167,0.5384615384615384,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,13,13,9,0,0,0,0,0.9668342083190152,0.014863272330364663,0.5384615384615384,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,14,14,9,2,1,1,1,0.8687949224876582,-0.09803928583135701,0.42857142857142855,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,15,15,10,2,1,1,0,0.9519709359886506,0.08317601350099235,0.42857142857142855,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,16,16,11,0,0,0,0,0.9415771611758031,-0.010393774812847423,0.42857142857142855,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,17,17,10,0,0,0,0,0.9284591831945489,-0.013117977981254247,0.42857142857142855,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,18,18,11,0,0,0,0,0.9284591831945489,0.0,0.42857142857142855,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,19,19,12,0,0,0,0,0.9284591831945489,0.0,0.42857142857142855,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,20,20,11,0,0,0,0,0.9512312000626861,0.022772016868137235,0.42857142857142855,0.6666666666666666
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,21,21,13,2,1,1,0,0.9330795243082165,-0.01815167575446963,0.5384615384615384,0.8181818181818182
0ce7927d613e66a2062516e9e85e1b9a36d54029,1,1,2,2,1,1,0,0.725124396546942,-0.18170064141802456,0.8181818181818182,0.6666666666666666
0ce7927d613e66a2062516e9e85e1b9a36d54029,2,2,4,2,1,1,0,0.8502983370860306,0.1251739405390886,0.6666666666666666,0.6666666666666666
0ce7927d613e66a2062516e9e85e1b9a36d54029,3,3,6,2,1,1,0,0.9182162519778518,0.0679179148918212,0.6666666666666666,0.5384615384615384
0ce7927d613e66a2062516e9e85e1b9a36d54029,4,4,8,2,1,1,0,0.8940043068327738,-0.024211945145078073,0.5384615384615384,0.6666666666666666
0ce7927d613e66a2062516e9e85e1b9a36d54029,5,5,7,2,1,1,0,0.8940043068327738,0.0,0.6666666666666666,0.8181818181818182
0ce7927d613e66a2062516e9e85e1b9a36d54029,6,6,9,2,1,1,0,0.8752903992561912,-0.018713907576582534,0.5384615384615384,0.6666666666666666
0ce7927d613e66a2062516e9e85e1b9a36d54029,7,7,10,0,0,0,0,0.8308842371584716,-0.04440616209771964,0.5384615384615384,0.6666666666666666
0ce7927d613e66a2062516e9e85e1b9a36d54029,8,8,9,2,1,1,0,0.8495981447350542,0.018713907576582645,0.5384615384615384,0.5384615384615384
0ce7927d613e66a2062516e9e85e1b9a36d54029,9,9,8,2,1,1,0,0.8495981447350542,0.0,0.6666666666666666,0.5384615384615384
0ce7927d613e66a2062516e9e85e1b9a36d54029,10,10,9,2,1,1,1,0.7426050123677904,-0.10699313236726382,0.5384615384615384,0.42857142857142855
0ce7927d613e66a2062516e9e85e1b9a36d54029,11,11,9,0,0,0,0,0.7756199604526248,0.033014948084834406,0.5384615384615384,0.42857142857142855
0ce7927d613e66a2062516e9e85e1b9a36d54029,12,12,8,0,0,0,0,0.843537875344446,0.0679179148918212,0.5384615384615384,0.42857142857142855
0ce7927d613e66a2062516e9e85e1b9a36d54029,13,13,8,0,0,0,0,0.843537875344446,0.0,0.5384615384615384,0.42857142857142855
0ce7927d613e66a2062516e9e85e1b9a36d54029,14,14,9,2,1,1,0,0.8200261225503443,-0.02351175279410167,0.42857142857142855,0.5384615384615384
0ce7927d613e66a2062516e9e85e1b9a36d54029,15,15,9,2,1,1,0,0.8200261225503443,0.0,0.5384615384615384,0.5384615384615384
0ce7927d613e66a2062516e9e85e1b9a36d54029,16,16,10,0,0,0,0,0.830419897363192,0.010393774812847645,0.5384615384615384,0.5384615384615384
0ce7927d613e66a2062516e9e85e1b9a36d54029,17,17,9,2,1,1,0,0.830419897363192,0.0,0.42857142857142855,0.5384615384615384
0ce7927d613e66a2062516e9e85e1b9a36d54029,18,18,9,0,0,0,0,0.830419897363192,0.0,0.42857142857142855,0.5384615384615384
0ce7927d613e66a2062516e9e85e1b9a36d54029,19,19,9,0,0,0,0,0.830419897363192,0.0,0.42857142857142855,0.5384615384615384
0ce7927d613e66a2062516e9e85e1b9a36d54029,20,20,8,2,1,1,0,0.9512312000626861,0.12081130269949414,0.5384615384615384,0.5384615384615384
0ce7927d613e66a2062516e9e85e1b9a36d54029,21,21,9,0,0,0,0,0.9512312000626861,0.0,0.5384615384615384,0.5384615384615384
0daf48d0ce4e4200a753c28519f5761b160944fb,1,1,2,0,0,0,0,0.9708923176105698,0.0,1.0,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,2,2,4,2,1,1,0,1.0,0.02910768238943018,0.8181818181818182,0.6666666666666666
0daf48d0ce4e4200a753c28519f5761b160944fb,3,3,6,0,0,0,0,1.0,0.0,0.8181818181818182,0.6666666666666666
0daf48d0ce4e4200a753c28519f5761b160944fb,4,4,8,0,0,0,0,1.0,0.0,0.8181818181818182,0.6666666666666666
0daf48d0ce4e4200a753c28519f5761b160944fb,5,5,8,0,0,0,0,1.0,0.0,0.8181818181818182,0.6666666666666666
0daf48d0ce4e4200a753c28519f5761b160944fb,6,6,9,2,1,1,0,1.0,0.0,0.8181818181818182,0.6666666666666666
0daf48d0ce4e4200a753c28519f5761b160944fb,7,7,9,2,1,1,0,1.0,0.0,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,8,8,8,0,0,0,0,0.9708923176105698,-0.02910768238943018,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,9,9,8,0,0,0,0,0.9708923176105698,0.0,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,10,10,10,0,0,0,0,1.0,0.02910768238943018,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,11,11,11,0,0,0,0,1.0,0.0,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,12,12,11,0,0,0,0,1.0,0.0,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,13,13,11,0,0,0,0,1.0,0.0,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,14,14,12,0,0,0,0,0.9896062251871525,-0.010393774812847534,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,15,15,12,0,0,0,0,0.9896062251871525,0.0,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,16,16,12,0,0,0,0,0.9896062251871525,0.0,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,17,17,11,0,0,0,0,1.0,0.010393774812847534,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,18,18,12,0,0,0,0,1.0,0.0,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,19,19,13,0,0,0,0,1.0,0.0,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,20,20,12,0,0,0,0,1.0,0.0,0.8181818181818182,0.8181818181818182
0daf48d0ce4e4200a753c28519f5761b160944fb,21,21,12,0,0,0,0,1.0,0.0,0.8181818181818182,0.8181818181818182
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,1,1,2,2,1,1,0,1.0,0.13120507751234178,0.8181818181818182,0.8181818181818182
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,2,2,4,2,1,1,0,1.0,0.0,0.8181818181818182,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,3,3,6,0,0,0,0,1.0,0.0,0.8181818181818182,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,4,4,8,2,1,1,0,0.9512312000626861,-0.04876879993731387,0.6666666666666666,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,5,5,8,0,0,0,0,0.9512312000626861,0.0,0.6666666666666666,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,6,6,9,2,1,1,0,0.9512312000626861,0.0,0.5384615384615384,0.5384615384615384
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,7,7,10,2,1,1,0,0.9512312000626861,0.0,0.6666666666666666,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,8,8,9,2,1,1,0,0.9512312000626861,0.0,0.5384615384615384,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,9,9,9,0,0,0,0,0.9747429528567879,0.02351175279410178,0.5384615384615384,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,10,10,10,0,0,0,0,0.9896062251871525,0.014863272330364552,0.5384615384615384,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,11,11,11,0,0,0,0,0.9818483242455303,-0.007757900941622209,0.5384615384615384,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,12,12,11,0,0,0,0,0.8990671370233444,-0.08278118722218586,0.5384615384615384,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,13,13,11,0,0,0,0,0.943473299121064,0.04440616209771964,0.5384615384615384,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,14,14,11,0,0,0,0,0.9512312000626861,0.007757900941622098,0.5384615384615384,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,15,15,12,0,0,0,0,0.9747429528567879,0.02351175279410178,0.5384615384615384,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,16,16,12,0,0,0,0,0.9747429528567879,0.0,0.5384615384615384,0.6666666666666666
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,17,17,12,2,1,1,0,0.9747429528567879,0.0,0.42857142857142855,0.5384615384615384
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,18,18,12,0,0,0,0,0.9747429528567879,0.0,0.42857142857142855,0.5384615384615384
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,19,19,12,0,0,0,0,1.0,0.025257047143212086,0.42857142857142855,0.5384615384615384
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,20,20,12,0,0,0,0,1.0,0.0,0.42857142857142855,0.5384615384615384
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,21,21,14,0,0,0,0,1.0,0.0,0.42857142857142855,0.5384615384615384
1a66df57f88e689438d505474eff73e3a9180c5b,1,1,2,0,0,0,0,0.7569060528760422,0.15043098768230068,1.0,0.5384615384615384
1a66df57f88e689438d505474eff73e3a9180c5b,2,2,4,2,1,1,1,0.8013122149737618,0.04440616209771964,0.8181818181818182,0.5384615384615384
1a66df57f88e689438d505474eff73e3a9180c5b,3,3,6,2,1,1,0,0.6366278495813059,-0.1646843653924559,0.6666666666666666,0.5384615384615384
1a66df57f88e689438d505474eff73e3a9180c5b,4,4,8,2,1,1,1,0.4912596920895758,-0.1453681574917301,0.5384615384615384,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,5,5,7,0,0,0,0,0.6548086577531307,0.16354896566355487,0.5384615384615384,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,6,6,8,2,1,1,0,0.6548086577531307,0.0,0.42857142857142855,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,7,7,9,2,1,1,0,0.7528479435844877,0.09803928583135701,0.5384615384615384,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,8,8,7,0,0,0,0,0.7756199604526248,0.022772016868137124,0.5384615384615384,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,9,9,8,0,0,0,0,0.7294870343865364,-0.04613292606608843,0.5384615384615384,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,10,10,10,2,1,1,0,0.7529987871806381,0.02351175279410167,0.6666666666666666,0.5384615384615384
1a66df57f88e689438d505474eff73e3a9180c5b,11,11,11,2,1,1,0,0.7678620595110026,0.014863272330364552,0.6666666666666666,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,12,12,11,0,0,0,0,0.8122682216087223,0.04440616209771964,0.6666666666666666,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,13,13,10,0,0,0,0,0.7756199604526248,-0.03664826115609743,0.6666666666666666,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,14,14,10,2,1,1,0,0.8886733622104969,0.11305340175787204,0.6666666666666666,0.5384615384615384
1a66df57f88e689438d505474eff73e3a9180c5b,15,15,11,2,1,1,0,0.8886733622104969,0.0,0.6666666666666666,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,16,16,11,0,0,0,0,0.8886733622104969,0.0,0.6666666666666666,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,17,17,10,0,0,0,0,0.7634994216714083,-0.1251739405390886,0.6666666666666666,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,18,18,11,0,0,0,0,0.7816510974258781,0.018151675754469854,0.6666666666666666,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,19,19,11,0,0,0,0,0.7816510974258781,0.0,0.6666666666666666,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,20,20,10,2,1,1,0,0.7816510974258781,0.0,0.5384615384615384,0.6666666666666666
1a66df57f88e689438d505474eff73e3a9180c5b,21,21,12,2,1,1,1,0.6608397947263839,-0.12081130269949425,0.5384615384615384,0.8181818181818182
21b1180af3087c1333708a9873f6d473eabe6751,1,1,2,2,1,1,0,0.6608397947263839,-0.20795512776127434,0.8181818181818182,0.5384615384615384
21b1180af3087c1333708a9873f6d473eabe6751,2,2,4,0,0,0,0,0.5676648326913505,-0.09317496203503339,0.8181818181818182,0.5384615384615384
21b1180af3087c1333708a9873f6d473eabe6751,3,3,6,2,1,1,0,0.7372449353281585,0.169580102636808,0.6666666666666666,0.42857142857142855
21b1180af3087c1333708a9873f6d473eabe6751,4,4,8,2,1,1,0,0.8502983370860306,0.11305340175787215,0.5384615384615384,0.5384615384615384
21b1180af3087c1333708a9873f6d473eabe6751,5,5,8,0,0,0,0,0.9182162519778518,0.0679179148918212,0.5384615384615384,0.5384615384615384
21b1180af3087c1333708a9873f6d473eabe6751,6,6,9,2,1,1,0,0.9182162519778518,0.0,0.42857142857142855,0.6666666666666666
21b1180af3087c1333708a9873f6d473eabe6751,7,7,9,2,1,1,0,0.9182162519778518,0.0,0.42857142857142855,0.6666666666666666
21b1180af3087c1333708a9873f6d473eabe6751,8,8,8,0,0,0,0,0.7816510974258781,-0.1365651545519737,0.42857142857142855,0.6666666666666666
21b1180af3087c1333708a9873f6d473eabe6751,9,9,8,0,0,0,0,0.9068250379649666,0.12517394053908848,0.42857142857142855,0.6666666666666666
21b1180af3087c1333708a9873f6d473eabe6751,10,10,9,2,1,1,0,0.7816510974258781,-0.12517394053908848,0.5384615384615384,0.5384615384615384
21b1180af3087c1333708a9873f6d473eabe6751,11,11,10,2,1,1,0,0.7816510974258781,0.0,0.5384615384615384,0.5384615384615384
21b1180af3087c1333708a9873f6d473eabe6751,12,12,10,0,0,0,0,0.7816510974258781,0.0,0.5384615384615384,0.5384615384615384
21b1180af3087c1333708a9873f6d473eabe6751,13,13,10,0,0,0,0,0.7816510974258781,0.0,0.5384615384615384,0.5384615384615384
21b1180af3087c1333708a9873f6d473eabe6751,14,14,11,2,1,1,0,0.7634994216714083,-0.018151675754469854,0.5384615384615384,0.6666666666666666
21b1180af3087c1333708a9873f6d473eabe6751,15,15,11,0,0,0,0,0.7816510974258781,0.018151675754469854,0.5384615384615384,0.6666666666666666
21b1180af3087c1333708a9873f6d473eabe6751,16,16,11,0,0,0,0,0.9068250379649666,0.12517394053908848,0.5384615384615384,0.6666666666666666
21b1180af3087c1333708a9873f6d473eabe6751,17,17,11,0,0,0,0,0.7816510974258781,-0.12517394053908848,0.5384615384615384,0.6666666666666666
21b1180af3087c1333708a9873f6d473eabe6751,18,18,11,0,0,0,0,0.9747429528567879,0.1930918554309098,0.5384615384615384,0.6666666666666666
21b1180af3087c1333708a9873f6d473eabe6751,19,19,12,2,1,1,0,0.9747429528567879,0.0,0.5384615384615384,0.6666666666666666
21b1180af3087c1333708a9873f6d473eabe6751,20,20,11,0,0,0,0,0.9747429528567879,0.0,0.5384615384615384,0.6666666666666666
21b1180af3087c1333708a9873f6d473eabe6751,21,21,12,0,0,0,0,0.9669850519151657,-0.007757900941622209,0.5384615384615384,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,1,1,2,2,1,1,1,0.5531464700081437,-0.1312050775123419,0.8181818181818182,0.3333333333333333
2747421989619d293c05b0b82a547009128ebadb,2,2,4,2,1,1,0,0.5087403079104241,-0.044406162097719526,0.8181818181818182,0.42857142857142855
2747421989619d293c05b0b82a547009128ebadb,3,3,6,2,1,1,0,0.48522855511632257,-0.02351175279410156,0.6666666666666666,0.3333333333333333
2747421989619d293c05b0b82a547009128ebadb,4,4,8,2,1,1,0,0.6164336326286644,0.13120507751234178,0.6666666666666666,0.42857142857142855
2747421989619d293c05b0b82a547009128ebadb,5,5,8,0,0,0,0,0.6843515475204855,0.0679179148918212,0.6666666666666666,0.42857142857142855
2747421989619d293c05b0b82a547009128ebadb,6,6,9,2,1,1,0,0.7823908333518426,0.09803928583135701,0.5384615384615384,0.5384615384615384
2747421989619d293c05b0b82a547009128ebadb,7,7,9,2,1,1,0,0.7823908333518426,0.0,0.42857142857142855,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,8,8,8,0,0,0,0,0.7972541056822071,0.014863272330364552,0.42857142857142855,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,9,9,7,2,1,1,1,0.7860137352654724,-0.011240370416734757,0.5384615384615384,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,10,10,9,2,1,1,0,0.9284591831945489,0.14244544792907654,0.5384615384615384,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,11,11,10,0,0,0,0,0.9512312000626861,0.022772016868137235,0.5384615384615384,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,12,12,10,0,0,0,0,0.9747429528567879,0.02351175279410178,0.5384615384615384,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,13,13,10,0,0,0,0,0.9896062251871525,0.014863272330364552,0.5384615384615384,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,14,14,11,0,0,0,0,0.9818483242455303,-0.007757900941622209,0.5384615384615384,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,15,15,11,0,0,0,0,0.9818483242455303,0.0,0.5384615384615384,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,16,16,11,0,0,0,0,0.9818483242455303,0.0,0.5384615384615384,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,17,17,11,0,0,0,0,0.8990671370233444,-0.08278118722218586,0.5384615384615384,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,18,18,10,0,0,0,0,0.9818483242455303,0.08278118722218586,0.5384615384615384,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,19,19,11,2,1,1,0,0.9818483242455303,0.0,0.5384615384615384,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,20,20,11,0,0,0,0,0.9818483242455303,0.0,0.5384615384615384,0.6666666666666666
2747421989619d293c05b0b82a547009128ebadb,21,21,11,0,0,0,0,0.9818483242455303,0.0,0.5384615384615384,0.6666666666666666
28f3343d2419147213e7580934cfc4e0cb88b088,1,1,2,2,1,1,0,0.975788054854922,0.14000808045209812,0.8181818181818182,0.6666666666666666
28f3343d2419147213e7580934cfc4e0cb88b088,2,2,4,0,0,0,0,0.7629371898492955,-0.21285086500562655,0.8181818181818182,0.6666666666666666
28f3343d2419147213e7580934cfc4e0cb88b088,3,3,6,2,1,1,0,0.6746579650586143,-0.08827922479068118,0.6666666666666666,0.6666666666666666
28f3343d2419147213e7580934cfc4e0cb88b088,4,4,8,2,1,1,0,0.725124396546942,0.050466431488327745,0.5384615384615384,0.6666666666666666
28f3343d2419147213e7580934cfc4e0cb88b088,5,5,8,0,0,0,0,0.8502983370860306,0.1251739405390886,0.5384615384615384,0.6666666666666666
28f3343d2419147213e7580934cfc4e0cb88b088,6,6,9,2,1,1,0,0.8502983370860306,0.0,0.42857142857142855,0.8181818181818182
28f3343d2419147213e7580934cfc4e0cb88b088,7,7,9,2,1,1,0,0.8502983370860306,0.0,0.5384615384615384,0.8181818181818182
28f3343d2419147213e7580934cfc4e0cb88b088,8,8,9,0,0,0,0,0.8502983370860306,0.0,0.5384615384615384,0.8181818181818182
28f3343d2419147213e7580934cfc4e0cb88b088,9,9,8,0,0,0,0,0.8442380676954223,-0.0060602693906083305,0.5384615384615384,0.8181818181818182
28f3343d2419147213e7580934cfc4e0cb88b088,10,10,9,2,1,1,0,0.8442380676954223,0.0,0.6666666666666666,0.6666666666666666
28f3343d2419147213e7580934cfc4e0cb88b088,11,11,10,0,0,0,0,0.867749820489524,0.02351175279410167,0.6666666666666666,0.6666666666666666
28f3343d2419147213e7580934cfc4e0cb88b088,12,12,10,0,0,0,0,0.867749820489524,0.0,0.6666666666666666,0.6666666666666666
28f3343d2419147213e7580934cfc4e0cb88b088,13,13,10,0,0,0,0,0.867749820489524,0.0,0.6666666666666666,0.6666666666666666
28f3343d2419147213e7580934cfc4e0cb88b088,14,14,11,2,1,1,0,0.8826130928198886,0.014863272330364663,0.5384615384615384,0.8181818181818182
28f3343d2419147213e7580934cfc4e0cb88b088,15,15,12,0,0,0,0,0.8826130928198886,0.0,0.5384615384615384,0.8181818181818182
28f3343d2419147213e7580934cfc4e0cb88b088,16,16,12,2,1,1,0,0.8826130928198886,0.0,0.6666666666666666,0.8181818181818182
28f3343d2419147213e7580934cfc4e0cb88b088,17,17,11,0,0,0,0,0.8777173555755364,-0.004895737244352216,0.6666666666666666,0.8181818181818182
28f3343d2419147213e7580934cfc4e0cb88b088,18,18,11,0,0,0,0,0.8777173555755364,0.0,0.6666666666666666,0.8181818181818182
