dataset,query_id,method,preference_source,preference_source_note,n_nodes,n_edges,graph_density,n_sccs,largest_scc,is_cyclic,n_non_trivial_sccs,scc_cycle_burden,fas_weight_removed,fas_n_edges_removed,graph_ref_bew_pre,graph_ref_bew_post,graph_ref_pic_pre,graph_ref_pic_post,n_eval_candidates,primary_metric,backward_edge_weight,pairwise_inconsistency,kendall_tau,kendall_tau_legacy,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,pairwise_accuracy,runtime_pref_gen_s,runtime_graph_build_s,runtime_cycle_detect_s,runtime_fas_solver_s,runtime_ranking_s,runtime_evaluation_s,runtime_total_s
bright,aops:aops_2020_AMC_10B_Problems/Problem_25,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,96,0.252632,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.111111,1.0,1.0,0.4,1.0,1.0,0.00077,0.000383,2.7e-05,0.00103,2.4e-05,0.000984,0.12396
bright,aops:aops_2020_AMC_10B_Problems/Problem_25,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,96,0.252632,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.010526,0.333333,1.0,1.0,0.4,1.0,1.0,0.00077,0.000383,2.7e-05,0.00103,6.3e-05,0.000984,0.12396
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,score_sum,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,-1.0,1.0,1.0,0.1,1.0,1.0,0.002319,7.9e-05,2.2e-05,0.000324,1.8e-05,0.000763,0.005215
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,borda,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,-1.0,1.0,1.0,0.1,1.0,1.0,0.002319,7.9e-05,2.2e-05,0.000324,1.6e-05,0.000763,0.005215
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,pagerank,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.136842,1.0,1.0,1.0,0.1,1.0,1.0,0.002319,7.9e-05,2.2e-05,0.000324,0.001374,0.000763,0.005215
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.136842,1.0,1.0,1.0,0.1,1.0,1.0,0.002319,7.9e-05,2.2e-05,0.000324,4.3e-05,0.000763,0.005215
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,-1.0,1.0,1.0,0.1,1.0,1.0,0.002319,7.9e-05,2.2e-05,0.000324,2.2e-05,0.000763,0.005215
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,-1.0,1.0,1.0,0.1,1.0,1.0,0.002319,7.9e-05,2.2e-05,0.000324,2e-05,0.000763,0.005215
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.621053,1.0,1.0,1.0,0.1,1.0,1.0,0.002319,7.9e-05,2.2e-05,0.000324,3.8e-05,0.000763,0.005215
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,-1.0,1.0,1.0,0.1,1.0,1.0,0.002319,7.9e-05,2.2e-05,0.000324,3.5e-05,0.000763,0.005215
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,-1.0,1.0,1.0,0.1,1.0,1.0,0.002319,7.9e-05,2.2e-05,0.000324,2.9e-05,0.000763,0.005215
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,-1.0,1.0,1.0,0.1,1.0,1.0,0.002319,7.9e-05,2.2e-05,0.000324,2.3e-05,0.000763,0.005215
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,-1.0,1.0,1.0,0.1,1.0,1.0,0.002319,7.9e-05,2.2e-05,0.000324,2.4e-05,0.000763,0.005215
bright,theoremqa_questions:TheoremQA_elainewan/math_abstact_algebra_7_5.json,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.621053,1.0,1.0,1.0,0.1,1.0,1.0,0.002319,7.9e-05,2.2e-05,0.000324,6.6e-05,0.000763,0.005215
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,score_sum,qrels,label-derived pairwise preferences from qrels,2,1,0.5,2,1,False,0,0,0,0,0.0,0.0,0,0,2,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.8e-05,1.8e-05,8e-06,8.4e-05,1.3e-05,0.000122,0.000978
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,borda,qrels,label-derived pairwise preferences from qrels,2,1,0.5,2,1,False,0,0,0,0,0.0,0.0,0,0,2,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.8e-05,1.8e-05,8e-06,8.4e-05,6e-06,0.000122,0.000978
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,pagerank,qrels,label-derived pairwise preferences from qrels,2,1,0.5,2,1,False,0,0,0,0,0.0,0.0,0,0,2,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.8e-05,1.8e-05,8e-06,8.4e-05,0.000639,0.000122,0.000978
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,2,1,0.5,2,1,False,0,0,0,0,0.0,0.0,0,0,2,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.8e-05,1.8e-05,8e-06,8.4e-05,1.7e-05,0.000122,0.000978
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,2,1,0.5,2,1,False,0,0,0,0,0.0,0.0,0,0,2,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.8e-05,1.8e-05,8e-06,8.4e-05,7e-06,0.000122,0.000978
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,2,1,0.5,2,1,False,0,0,0,0,0.0,0.0,0,0,2,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.8e-05,1.8e-05,8e-06,8.4e-05,6e-06,0.000122,0.000978
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,2,1,0.5,2,1,False,0,0,0,0,0.0,0.0,0,0,2,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.8e-05,1.8e-05,8e-06,8.4e-05,5e-06,0.000122,0.000978
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,2,1,0.5,2,1,False,0,0,0,0,0.0,0.0,0,0,2,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.8e-05,1.8e-05,8e-06,8.4e-05,1.1e-05,0.000122,0.000978
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,2,1,0.5,2,1,False,0,0,0,0,0.0,0.0,0,0,2,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.8e-05,1.8e-05,8e-06,8.4e-05,8e-06,0.000122,0.000978
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,2,1,0.5,2,1,False,0,0,0,0,0.0,0.0,0,0,2,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.8e-05,1.8e-05,8e-06,8.4e-05,5e-06,0.000122,0.000978
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,2,1,0.5,2,1,False,0,0,0,0,0.0,0.0,0,0,2,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.8e-05,1.8e-05,8e-06,8.4e-05,4e-06,0.000122,0.000978
bright,theoremqa_questions:TheoremQA_xueguangma/effective_rates_1.json,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,2,1,0.5,2,1,False,0,0,0,0,0.0,0.0,0,0,2,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.8e-05,1.8e-05,8e-06,8.4e-05,7e-06,0.000122,0.000978
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,score_sum,qrels,label-derived pairwise preferences from qrels,20,19,0.05,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,,1.0,1.0,0.05,1.0,1.0,0.002265,5.1e-05,2.4e-05,0.000218,1.5e-05,0.000687,0.004896
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,borda,qrels,label-derived pairwise preferences from qrels,20,19,0.05,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,,1.0,1.0,0.05,1.0,1.0,0.002265,5.1e-05,2.4e-05,0.000218,1.4e-05,0.000687,0.004896
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,pagerank,qrels,label-derived pairwise preferences from qrels,20,19,0.05,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.031579,,1.0,1.0,0.05,1.0,1.0,0.002265,5.1e-05,2.4e-05,0.000218,0.001368,0.000687,0.004896
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,19,0.05,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.031579,,1.0,1.0,0.05,1.0,1.0,0.002265,5.1e-05,2.4e-05,0.000218,3.8e-05,0.000687,0.004896
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,19,0.05,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,,1.0,1.0,0.05,1.0,1.0,0.002265,5.1e-05,2.4e-05,0.000218,1.7e-05,0.000687,0.004896
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,19,0.05,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,,1.0,1.0,0.05,1.0,1.0,0.002265,5.1e-05,2.4e-05,0.000218,2e-05,0.000687,0.004896
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,19,0.05,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.8,,1.0,1.0,0.05,1.0,1.0,0.002265,5.1e-05,2.4e-05,0.000218,3.7e-05,0.000687,0.004896
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,19,0.05,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,,1.0,1.0,0.05,1.0,1.0,0.002265,5.1e-05,2.4e-05,0.000218,2.9e-05,0.000687,0.004896
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,19,0.05,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,,1.0,1.0,0.05,1.0,1.0,0.002265,5.1e-05,2.4e-05,0.000218,2.3e-05,0.000687,0.004896
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,19,0.05,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,,1.0,1.0,0.05,1.0,1.0,0.002265,5.1e-05,2.4e-05,0.000218,1.8e-05,0.000687,0.004896
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,19,0.05,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,,1.0,1.0,0.05,1.0,1.0,0.002265,5.1e-05,2.4e-05,0.000218,2.2e-05,0.000687,0.004896
bright,theoremqa_questions:TheoremQA_wenhuchen/definite_matrix1.json,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,19,0.05,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.8,,1.0,1.0,0.05,1.0,1.0,0.002265,5.1e-05,2.4e-05,0.000218,5e-05,0.000687,0.004896
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,score_sum,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0008,5.5e-05,1.9e-05,0.00028,1.6e-05,0.000735,0.003442
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,borda,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0008,5.5e-05,1.9e-05,0.00028,1.4e-05,0.000735,0.003442
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,pagerank,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.115789,1.0,1.0,1.0,0.1,1.0,1.0,0.0008,5.5e-05,1.9e-05,0.00028,0.00125,0.000735,0.003442
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.115789,1.0,1.0,1.0,0.1,1.0,1.0,0.0008,5.5e-05,1.9e-05,0.00028,4e-05,0.000735,0.003442
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0008,5.5e-05,1.9e-05,0.00028,2.1e-05,0.000735,0.003442
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0008,5.5e-05,1.9e-05,0.00028,1.9e-05,0.000735,0.003442
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.621053,-1.0,1.0,1.0,0.1,1.0,1.0,0.0008,5.5e-05,1.9e-05,0.00028,3.7e-05,0.000735,0.003442
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0008,5.5e-05,1.9e-05,0.00028,3.3e-05,0.000735,0.003442
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0008,5.5e-05,1.9e-05,0.00028,2.7e-05,0.000735,0.003442
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0008,5.5e-05,1.9e-05,0.00028,2.2e-05,0.000735,0.003442
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0008,5.5e-05,1.9e-05,0.00028,2.3e-05,0.000735,0.003442
bright,theoremqa_questions:TheoremQA_xinyi/dag_1.json,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.621053,-1.0,1.0,1.0,0.1,1.0,1.0,0.0008,5.5e-05,1.9e-05,0.00028,5.1e-05,0.000735,0.003442
bright,leetcode:43,score_sum,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0001,9.5e-05,1.8e-05,0.000276,1.6e-05,0.000735,0.002698
bright,leetcode:43,borda,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0001,9.5e-05,1.8e-05,0.000276,1.2e-05,0.000735,0.002698
bright,leetcode:43,pagerank,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.178947,0.333333,1.0,1.0,0.1,1.0,1.0,0.0001,9.5e-05,1.8e-05,0.000276,0.001173,0.000735,0.002698
bright,leetcode:43,greedy_fas_topological,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,0.178947,0.333333,1.0,1.0,0.1,1.0,1.0,0.0001,9.5e-05,1.8e-05,0.000276,5e-05,0.000735,0.002698
bright,leetcode:43,greedy_fas_weighted_balance,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0001,9.5e-05,1.8e-05,0.000276,1.9e-05,0.000735,0.002698
bright,leetcode:43,greedy_fas_copeland,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0001,9.5e-05,1.8e-05,0.000276,1.8e-05,0.000735,0.002698
bright,leetcode:43,greedy_fas_score_augmented_topological,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.621053,0.333333,1.0,1.0,0.1,1.0,1.0,0.0001,9.5e-05,1.8e-05,0.000276,3.7e-05,0.000735,0.002698
bright,leetcode:43,fas_balance_score_prior_alpha_beta,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0001,9.5e-05,1.8e-05,0.000276,3.2e-05,0.000735,0.002698
bright,leetcode:43,hybrid_rrf_fas_regularized,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0001,9.5e-05,1.8e-05,0.000276,2.5e-05,0.000735,0.002698
bright,leetcode:43,hybrid_rrf_balance_a05,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0001,9.5e-05,1.8e-05,0.000276,2e-05,0.000735,0.002698
bright,leetcode:43,hybrid_rrf_copeland_a03,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,0.0001,9.5e-05,1.8e-05,0.000276,2.1e-05,0.000735,0.002698
bright,leetcode:43,hybrid_rrf_priority_topo_a03,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,-0.621053,0.333333,1.0,1.0,0.1,1.0,1.0,0.0001,9.5e-05,1.8e-05,0.000276,5.1e-05,0.000735,0.002698
bright,leetcode:71,score_sum,qrels,label-derived pairwise preferences from qrels,20,36,0.094737,20,1,False,0,0,0,0,0.0,0.0,0,0,20,ndcg_at_k,0.0,0,1.0,0.142857,1.0,1.0,0.1,1.0,1.0,8.3e-05,4.7e-05,1.8e-05,0.000267,1.5e-05,0.000747,0.00265
