dataset,query_id,method,preference_source,n_candidates,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,backward_edge_weight,pairwise_inconsistency
scidocs,e642d6014a5762128a28f85dae2228826e682974,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,51ee97313309157219412b6f5dfb314682b33992,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,cross_encoder,cross_encoder,20,0.792358,0.563889,0.25,1.0,11.0,11
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,cross_encoder,cross_encoder,20,0.723386,0.555556,0.25,1.0,7.0,7
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,cross_encoder,cross_encoder,20,0.67679,0.369883,0.25,1.0,31.0,31
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,cross_encoder,cross_encoder,20,0.662076,0.456923,0.25,1.0,11.0,11
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,cross_encoder,cross_encoder,20,0.917231,0.781429,0.25,1.0,7.0,7
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,cross_encoder,cross_encoder,20,0.943473,0.852857,0.25,1.0,3.0,3
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,cross_encoder,cross_encoder,20,0.955606,0.871429,0.25,1.0,5.0,5
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,cross_encoder,cross_encoder,20,0.911635,0.760317,0.25,1.0,10.0,10
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,cross_encoder,cross_encoder,20,0.918216,0.79619,0.25,1.0,0.0,0
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,cross_encoder,cross_encoder,20,0.748636,0.629524,0.25,1.0,5.0,5
scidocs,2747421989619d293c05b0b82a547009128ebadb,cross_encoder,cross_encoder,20,0.881278,0.697059,0.25,1.0,13.0,13
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,cross_encoder,cross_encoder,20,0.955606,0.871429,0.25,1.0,7.0,7
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,cross_encoder,cross_encoder,20,0.854906,0.642105,0.25,1.0,20.0,20
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,cross_encoder,cross_encoder,20,0.88238,0.703333,0.25,1.0,10.0,10
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,cross_encoder,cross_encoder,20,0.918065,0.783333,0.25,1.0,8.0,8
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,cross_encoder,cross_encoder,20,0.948636,0.855556,0.25,1.0,9.0,9
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,cross_encoder,cross_encoder,20,0.966834,0.9,0.25,1.0,4.0,4
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,cross_encoder,cross_encoder,20,0.982892,0.95,0.2,1.0,1.0,1
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,cross_encoder,cross_encoder,20,0.945635,0.844444,0.25,1.0,5.0,5
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,cross_encoder,cross_encoder,20,0.910261,0.765556,0.25,1.0,9.0,9
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,cross_encoder,cross_encoder,20,0.88238,0.703333,0.25,1.0,11.0,11
scidocs,3131776d3b838e3a22ed9ccd7b7b92a41410df28,cross_encoder,cross_encoder,20,0.989606,0.966667,0.25,1.0,0.0,0
scidocs,848c3eb292d721e53631c0d6c988f380cbb0e225,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,8384094ce1b342da9eabd2ec939e9bb16ca7ff5c,cross_encoder,cross_encoder,20,0.989606,0.966667,0.25,1.0,1.0,1
scidocs,425a2cb778130d0fd57d00eaf3cbe347c4ee7641,cross_encoder,cross_encoder,20,0.953585,0.866667,0.25,1.0,6.0,6
scidocs,92ec85037f5e195c8aa184534a59b356c6ef7599,cross_encoder,cross_encoder,20,0.951771,0.8625,0.25,1.0,5.0,5
scidocs,546b3592f59b3445ef12fba506b729c832198c33,cross_encoder,cross_encoder,20,0.907637,0.76,0.25,1.0,12.0,12
scidocs,51236676c3bba877d82c31b393db1af4846527ac,cross_encoder,cross_encoder,20,0.948636,0.855556,0.25,1.0,8.0,8
scidocs,d6b56cc6e05300426b6194dd3f6a38720678827e,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,498aad3cb4d2b8e8ff1e68a40be7dec27e8139f4,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,0491b1a097378701dbbab2ce9dcc2e109a95d97e,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,2c64233ad8239884cdd410fb63c63124bd9fb515,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,012e396b02aa584cb74a65ae14af355e7c897858,cross_encoder,cross_encoder,20,0.95013,0.858824,0.25,1.0,9.0,9
scidocs,0a149bfc3080902dab96a0bfdfe1d4ab2ec0cc2a,cross_encoder,cross_encoder,20,0.731469,0.442632,0.25,1.0,23.0,23
scidocs,40c6b953b5c04b3df4164cd487c4bc00cf0e487d,cross_encoder,cross_encoder,20,0.961999,0.892857,0.2,1.0,1.0,1
scidocs,725ed843566051638d023ebfdb0311def12cba2a,cross_encoder,cross_encoder,20,0.948636,0.855556,0.25,1.0,8.0,8
scidocs,3713243ded59fd9b0a4428bd101616bad7393311,cross_encoder,cross_encoder,20,0.455646,0.199037,0.25,1.0,41.0,41
scidocs,74ff6bd7f70bb2fe17016ded5104614c001f0cef,cross_encoder,cross_encoder,20,0.95583,0.8875,0.2,1.0,2.0,2
scidocs,dc4ed2b22123596bb329221a18c8b92176fc7263,cross_encoder,cross_encoder,20,0.912997,0.764286,0.25,1.0,11.0,11
scidocs,a65e6a974212ed28133c2fe1e3b97a18dbc40cb6,cross_encoder,cross_encoder,20,0.848662,0.628824,0.25,1.0,13.0,13
scidocs,da6629447f61ef8b07ce0698b490e3fe7210c1e3,cross_encoder,cross_encoder,20,0.945635,0.844444,0.25,1.0,2.0,2
scidocs,1134105faa6a16969fede23d16f0c0df129c5888,cross_encoder,cross_encoder,20,0.826255,0.613131,0.25,1.0,7.0,7
scidocs,e0ec382c51a043b1996a74af96d10cda33fdf6eb,cross_encoder,cross_encoder,20,0.920755,0.783333,0.25,1.0,13.0,13
scidocs,c0bbc89889691aca1f81f3727a0587eadfe4e8af,cross_encoder,cross_encoder,20,0.931148,0.81,0.25,1.0,9.0,9
scidocs,756bf25afe8e6ca92ba1795bcb5fb4e93d8ed6b2,cross_encoder,cross_encoder,20,0.935192,0.816667,0.25,1.0,3.0,3
scidocs,27fb7f79c74af0de19b3a9691268f9ca32bdda82,cross_encoder,cross_encoder,20,0.974743,0.926667,0.25,1.0,0.0,0
scidocs,ce7f9b2c6566f21056d0d4bf06a0a172fd1064f1,cross_encoder,cross_encoder,20,0.960449,0.883333,0.25,1.0,3.0,3
scidocs,2b26645a12e3a11f53ae4d31798f1009376962db,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,b66bcce42123af3d5384aa32f9b3f1721f7ae5fd,cross_encoder,cross_encoder,20,0.91451,0.766667,0.25,1.0,7.0,7
scidocs,e00ab75a8aa637d9c4c5c020e9f2c54b31528031,cross_encoder,cross_encoder,20,0.951971,0.86,0.25,1.0,4.0,4
scidocs,41a798995d414b0dadb0678cdf6c3107059c0b75,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,7a59595f1859b72761b34892be8b6dc43f71d01e,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,065985d4d0854c51f52ad7a7507b267d9b88ab1c,cross_encoder,cross_encoder,20,0.897243,0.733333,0.25,1.0,11.0,11
scidocs,a221588fd2d062462254481cfd9563fec2f7c387,cross_encoder,cross_encoder,20,0.930349,0.804762,0.25,1.0,8.0,8
scidocs,2df3b760190470c4af1be87328a20ce607e1ad98,cross_encoder,cross_encoder,20,0.966985,0.902857,0.25,1.0,2.0,2
scidocs,60184fecc57b51fd4f312b77e3817af18643ef8e,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,78c00439aac79217675b00810386ff3bd89c86cc,cross_encoder,cross_encoder,20,0.854973,0.6425,0.25,1.0,14.0,14
scidocs,095923857403ebb1578ce82b085c97c75b522fa2,cross_encoder,cross_encoder,20,0.970892,0.911111,0.25,1.0,2.0,2
scidocs,e6be9c497285ece7f32b486c6cc72193b5a1fcb9,cross_encoder,cross_encoder,20,0.974743,0.926667,0.25,1.0,2.0,2
scidocs,58d105a565d27bd23443d257e36543ff7c40d167,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,89e58773fa59ef5b57f229832c2a1b3e3efff37e,cross_encoder,cross_encoder,20,0.761353,0.511204,0.25,1.0,13.0,13
scidocs,4249d4c294e5edca091597b3b4f30c10201c1f9a,cross_encoder,cross_encoder,20,0.883048,0.711111,0.25,1.0,5.0,5
scidocs,d059440d92c707c30fd0f297f6c95de57bf92113,cross_encoder,cross_encoder,20,0.894783,0.724038,0.25,1.0,13.0,13
scidocs,ba69c46c62b525941e91d0788d20b6ef91847cc4,llm_pointwise_mock,llm_pointwise,20,0.565732,0.331469,0.25,1.0,17.0,17
scidocs,7526f88d4ee7a380fecd05c1f92208ad94605cec,llm_pointwise_mock,llm_pointwise,20,0.386193,0.148214,0.2,1.0,38.0,38
scidocs,dc344ea8e993584b924522d95febaeb74de2ad30,llm_pointwise_mock,llm_pointwise,20,0.468742,0.239038,0.25,1.0,20.0,20
scidocs,e5adfc2f23602a5256e89b84615e1434e5375f0e,llm_pointwise_mock,llm_pointwise,20,0.61761,0.412698,0.25,1.0,19.0,19
scidocs,09109a5375d8e2ca752bedde17ba5acad1df61cb,llm_pointwise_mock,llm_pointwise,20,0.557774,0.309774,0.25,1.0,23.0,23
scidocs,6f54a7933235ced5684e3bff18f7e5dc40510018,llm_pointwise_mock,llm_pointwise,20,0.547488,0.316551,0.25,1.0,18.0,18
scidocs,1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,llm_pointwise_mock,llm_pointwise,20,0.462038,0.212245,0.25,1.0,35.0,35
scidocs,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,llm_pointwise_mock,llm_pointwise,20,0.518166,0.249248,0.25,1.0,31.0,31
scidocs,4ec90b7da43e6438cbdc756624b1083f30288064,llm_pointwise_mock,llm_pointwise,20,0.614831,0.36381,0.25,1.0,23.0,23
scidocs,78495383450e02c5fe817e408726134b3084905d,llm_pointwise_mock,llm_pointwise,20,0.714283,0.427505,0.25,1.0,23.0,23
scidocs,28f3343d2419147213e7580934cfc4e0cb88b088,llm_pointwise_mock,llm_pointwise,20,0.512084,0.276786,0.25,1.0,19.0,19
scidocs,c4e76b318149a106563d53892dde801a37a637cc,llm_pointwise_mock,llm_pointwise,20,0.546687,0.323663,0.25,1.0,14.0,14
scidocs,5f1f12015d55c51764be27df92de175d2de8ee0d,llm_pointwise_mock,llm_pointwise,20,0.651111,0.4163,0.25,1.0,17.0,17
scidocs,8bb49c0658d7b7cff42c655a6d7e005372ad32ea,llm_pointwise_mock,llm_pointwise,20,0.568752,0.319298,0.25,1.0,20.0,20
scidocs,9e76a700f03ef476b964b27e23c071163e44c232,llm_pointwise_mock,llm_pointwise,20,0.718315,0.433911,0.25,1.0,26.0,26
scidocs,7445178858159988f2b17aa21376e13767fce5a6,llm_pointwise_mock,llm_pointwise,20,0.620724,0.414872,0.25,1.0,12.0,12
scidocs,b47402a9a68f23b548ae6e0349700ea651b7a373,llm_pointwise_mock,llm_pointwise,20,0.572014,0.3375,0.25,1.0,25.0,25
scidocs,0c3ffd5f1b577e38604f361ee71feb312b5b0cab,llm_pointwise_mock,llm_pointwise,20,0.420043,0.18407,0.25,1.0,43.0,43
scidocs,ac24b99a5db633ce45f053287ca806157fff9663,llm_pointwise_mock,llm_pointwise,20,0.582773,0.349281,0.25,1.0,20.0,20
scidocs,4a343313042b654c7d85313de3d88486a1d0e9de,llm_pointwise_mock,llm_pointwise,20,0.73527,0.478409,0.2,1.0,12.0,12
scidocs,661a03482f0532b7355188059b2263091ade1bae,llm_pointwise_mock,llm_pointwise,20,0.536532,0.297503,0.25,1.0,25.0,25
scidocs,c05ae45c262b270df1e99a32efa35036aae8d950,llm_pointwise_mock,llm_pointwise,20,0.482494,0.221592,0.25,1.0,46.0,46
scidocs,4d4dc6568e24f283f3c5bcb88f280908a35da0e3,llm_pointwise_mock,llm_pointwise,20,0.911635,0.760317,0.25,1.0,11.0,11
scidocs,6affd37b83d4fca0d0e54e5d75433a74cb142671,llm_pointwise_mock,llm_pointwise,20,0.765966,0.495454,0.25,1.0,23.0,23
scidocs,8d37da5a9f05ee71d06cc6afcc1b14f8ff83147f,llm_pointwise_mock,llm_pointwise,20,0.542706,0.296601,0.25,1.0,25.0,25
scidocs,6cdbbced12bff53bcbdde3cdb6d20b4bd02a9d6c,llm_pointwise_mock,llm_pointwise,20,0.646573,0.424538,0.25,1.0,11.0,11
scidocs,8bb3a478db8951f42198a885d7245d58036ba55c,llm_pointwise_mock,llm_pointwise,20,0.471798,0.223622,0.25,1.0,29.0,29
scidocs,7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40,llm_pointwise_mock,llm_pointwise,20,0.693549,0.39323,0.25,1.0,26.0,26
scidocs,5137d6a245dffe321df34999fa77e190c19b4c37,llm_pointwise_mock,llm_pointwise,20,0.575965,0.365556,0.25,1.0,20.0,20
scidocs,b8397b4418bb1d576210d9a39d44725d6ffb2a44,llm_pointwise_mock,llm_pointwise,20,0.840043,0.612105,0.25,1.0,17.0,17
scidocs,9003fb79e7848ced3be975c3d87a9348a4b8d377,llm_pointwise_mock,llm_pointwise,20,0.698498,0.529167,0.2,1.0,14.0,14
scidocs,eb3d1b885bfa800badfd79c6921a07d01491aedb,llm_pointwise_mock,llm_pointwise,20,0.729603,0.443434,0.25,1.0,14.0,14
scidocs,c20b4068be640ebaffbc56382c3e4e0bcf62664e,llm_pointwise_mock,llm_pointwise,20,0.793667,0.546667,0.25,1.0,14.0,14
scidocs,7323c2d32d6cdc3604dcedc574508d042ce3821e,llm_pointwise_mock,llm_pointwise,20,0.552664,0.332984,0.25,1.0,20.0,20
scidocs,e642d6014a5762128a28f85dae2228826e682974,llm_pointwise_mock,llm_pointwise,20,0.490683,0.236272,0.25,1.0,32.0,32
scidocs,51ee97313309157219412b6f5dfb314682b33992,llm_pointwise_mock,llm_pointwise,20,0.7489,0.495476,0.25,1.0,14.0,14
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,llm_pointwise_mock,llm_pointwise,20,0.420313,0.179683,0.25,1.0,37.0,37
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,llm_pointwise_mock,llm_pointwise,20,0.434568,0.188857,0.25,1.0,31.0,31
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,llm_pointwise_mock,llm_pointwise,20,0.791853,0.5425,0.25,1.0,13.0,13
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,llm_pointwise_mock,llm_pointwise,20,0.657212,0.421032,0.25,1.0,17.0,17
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,llm_pointwise_mock,llm_pointwise,20,0.812971,0.58486,0.25,1.0,13.0,13
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,llm_pointwise_mock,llm_pointwise,20,0.460712,0.229316,0.25,1.0,35.0,35
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,llm_pointwise_mock,llm_pointwise,20,0.534081,0.31881,0.25,1.0,15.0,15
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,llm_pointwise_mock,llm_pointwise,20,0.751184,0.481548,0.25,1.0,21.0,21
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,llm_pointwise_mock,llm_pointwise,20,0.53864,0.28381,0.25,1.0,27.0,27
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,llm_pointwise_mock,llm_pointwise,20,0.749221,0.465439,0.25,1.0,26.0,26
scidocs,2747421989619d293c05b0b82a547009128ebadb,llm_pointwise_mock,llm_pointwise,20,0.547299,0.306338,0.25,1.0,15.0,15
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,llm_pointwise_mock,llm_pointwise,20,0.785116,0.54127,0.25,1.0,12.0,12
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,llm_pointwise_mock,llm_pointwise,20,0.564856,0.292614,0.25,1.0,31.0,31
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,llm_pointwise_mock,llm_pointwise,20,0.550727,0.307372,0.25,1.0,16.0,16
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,llm_pointwise_mock,llm_pointwise,20,0.493544,0.241225,0.25,1.0,33.0,33
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,llm_pointwise_mock,llm_pointwise,20,0.654077,0.425556,0.25,1.0,24.0,24
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,llm_pointwise_mock,llm_pointwise,20,0.516084,0.25474,0.25,1.0,30.0,30
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,llm_pointwise_mock,llm_pointwise,20,0.607439,0.396667,0.25,1.0,20.0,20
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,llm_pointwise_mock,llm_pointwise,20,0.756778,0.501923,0.2,1.0,16.0,16
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,llm_pointwise_mock,llm_pointwise,20,0.713067,0.531046,0.25,1.0,13.0,13
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,llm_pointwise_mock,llm_pointwise,20,0.656795,0.435365,0.25,1.0,13.0,13
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,llm_pointwise_mock,llm_pointwise,20,0.497213,0.240114,0.25,1.0,23.0,23
scidocs,3131776d3b838e3a22ed9ccd7b7b92a41410df28,llm_pointwise_mock,llm_pointwise,20,0.471958,0.22663,0.25,1.0,25.0,25
scidocs,848c3eb292d721e53631c0d6c988f380cbb0e225,llm_pointwise_mock,llm_pointwise,20,0.643167,0.409167,0.25,1.0,13.0,13
scidocs,8384094ce1b342da9eabd2ec939e9bb16ca7ff5c,llm_pointwise_mock,llm_pointwise,20,0.517967,0.266154,0.25,1.0,23.0,23
scidocs,425a2cb778130d0fd57d00eaf3cbe347c4ee7641,llm_pointwise_mock,llm_pointwise,20,0.443405,0.208376,0.25,1.0,26.0,26
scidocs,92ec85037f5e195c8aa184534a59b356c6ef7599,llm_pointwise_mock,llm_pointwise,20,0.57733,0.341616,0.25,1.0,19.0,19
scidocs,546b3592f59b3445ef12fba506b729c832198c33,llm_pointwise_mock,llm_pointwise,20,0.521806,0.274248,0.25,1.0,30.0,30
scidocs,51236676c3bba877d82c31b393db1af4846527ac,llm_pointwise_mock,llm_pointwise,20,0.584991,0.318681,0.25,1.0,27.0,27
scidocs,d6b56cc6e05300426b6194dd3f6a38720678827e,llm_pointwise_mock,llm_pointwise,20,0.473649,0.227879,0.25,1.0,30.0,30
scidocs,498aad3cb4d2b8e8ff1e68a40be7dec27e8139f4,llm_pointwise_mock,llm_pointwise,20,0.812437,0.588131,0.25,1.0,10.0,10
scidocs,0491b1a097378701dbbab2ce9dcc2e109a95d97e,llm_pointwise_mock,llm_pointwise,20,0.745028,0.465966,0.25,1.0,16.0,16
scidocs,2c64233ad8239884cdd410fb63c63124bd9fb515,llm_pointwise_mock,llm_pointwise,20,0.485647,0.236563,0.25,1.0,35.0,35
scidocs,012e396b02aa584cb74a65ae14af355e7c897858,llm_pointwise_mock,llm_pointwise,20,0.666912,0.457143,0.25,1.0,12.0,12
scidocs,0a149bfc3080902dab96a0bfdfe1d4ab2ec0cc2a,llm_pointwise_mock,llm_pointwise,20,0.706685,0.412698,0.25,1.0,24.0,24
scidocs,40c6b953b5c04b3df4164cd487c4bc00cf0e487d,llm_pointwise_mock,llm_pointwise,20,0.527105,0.276991,0.2,1.0,21.0,21
scidocs,725ed843566051638d023ebfdb0311def12cba2a,llm_pointwise_mock,llm_pointwise,20,0.5397,0.321548,0.25,1.0,18.0,18
scidocs,3713243ded59fd9b0a4428bd101616bad7393311,llm_pointwise_mock,llm_pointwise,20,0.697021,0.410173,0.25,1.0,30.0,30
scidocs,74ff6bd7f70bb2fe17016ded5104614c001f0cef,llm_pointwise_mock,llm_pointwise,20,0.77739,0.525794,0.2,1.0,19.0,19
scidocs,dc4ed2b22123596bb329221a18c8b92176fc7263,llm_pointwise_mock,llm_pointwise,20,0.674658,0.545,0.25,1.0,6.0,6
scidocs,a65e6a974212ed28133c2fe1e3b97a18dbc40cb6,llm_pointwise_mock,llm_pointwise,20,0.557082,0.285079,0.25,1.0,30.0,30
scidocs,da6629447f61ef8b07ce0698b490e3fe7210c1e3,llm_pointwise_mock,llm_pointwise,20,0.553889,0.299298,0.25,1.0,25.0,25
scidocs,1134105faa6a16969fede23d16f0c0df129c5888,llm_pointwise_mock,llm_pointwise,20,0.726148,0.43716,0.25,1.0,21.0,21
scidocs,e0ec382c51a043b1996a74af96d10cda33fdf6eb,llm_pointwise_mock,llm_pointwise,20,0.526502,0.261111,0.25,1.0,35.0,35
scidocs,c0bbc89889691aca1f81f3727a0587eadfe4e8af,llm_pointwise_mock,llm_pointwise,20,0.589729,0.329365,0.25,1.0,17.0,17
scidocs,756bf25afe8e6ca92ba1795bcb5fb4e93d8ed6b2,llm_pointwise_mock,llm_pointwise,20,0.585957,0.320512,0.25,1.0,17.0,17
scidocs,27fb7f79c74af0de19b3a9691268f9ca32bdda82,llm_pointwise_mock,llm_pointwise,20,0.574766,0.338217,0.25,1.0,19.0,19
scidocs,ce7f9b2c6566f21056d0d4bf06a0a172fd1064f1,llm_pointwise_mock,llm_pointwise,20,0.425331,0.180677,0.25,1.0,43.0,43
scidocs,2b26645a12e3a11f53ae4d31798f1009376962db,llm_pointwise_mock,llm_pointwise,20,0.740727,0.597619,0.25,1.0,8.0,8
scidocs,b66bcce42123af3d5384aa32f9b3f1721f7ae5fd,llm_pointwise_mock,llm_pointwise,20,0.829926,0.594643,0.25,1.0,7.0,7
scidocs,e00ab75a8aa637d9c4c5c020e9f2c54b31528031,llm_pointwise_mock,llm_pointwise,20,0.520025,0.273227,0.25,1.0,23.0,23
