dataset,query_id,method,preference_source,n_candidates,ndcg_at_k,map_at_k,precision_at_k,recall_at_k,backward_edge_weight,pairwise_inconsistency
scidocs,e642d6014a5762128a28f85dae2228826e682974,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,51ee97313309157219412b6f5dfb314682b33992,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,866b1a9819f662ac2499be231965ded8e0323c7f,cross_encoder,cross_encoder,20,0.792358,0.563889,0.25,1.0,11.0,11
scidocs,a829c1093eb4d78a198ebb9b4a33a8137b0359df,cross_encoder,cross_encoder,20,0.723386,0.555556,0.25,1.0,7.0,7
scidocs,0ce7927d613e66a2062516e9e85e1b9a36d54029,cross_encoder,cross_encoder,20,0.67679,0.369883,0.25,1.0,31.0,31
scidocs,6079719b677d0abda12abcd5cd46582ca91585ad,cross_encoder,cross_encoder,20,0.662076,0.456923,0.25,1.0,11.0,11
scidocs,0daf48d0ce4e4200a753c28519f5761b160944fb,cross_encoder,cross_encoder,20,0.917231,0.781429,0.25,1.0,7.0,7
scidocs,3ad8328b066bedca77c858a399a77521563d5c99,cross_encoder,cross_encoder,20,0.943473,0.852857,0.25,1.0,3.0,3
scidocs,b8eea99bb5345329ea058072133f568f7bdd27bd,cross_encoder,cross_encoder,20,0.955606,0.871429,0.25,1.0,5.0,5
scidocs,29373c5bb0d60320844905916aec09d64c24cd79,cross_encoder,cross_encoder,20,0.911635,0.760317,0.25,1.0,10.0,10
scidocs,6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,cross_encoder,cross_encoder,20,0.918216,0.79619,0.25,1.0,0.0,0
scidocs,bfebba8356c5d20dc6a9b2f72ff66adaf63321b7,cross_encoder,cross_encoder,20,0.748636,0.629524,0.25,1.0,5.0,5
scidocs,2747421989619d293c05b0b82a547009128ebadb,cross_encoder,cross_encoder,20,0.881278,0.697059,0.25,1.0,13.0,13
scidocs,21b1180af3087c1333708a9873f6d473eabe6751,cross_encoder,cross_encoder,20,0.955606,0.871429,0.25,1.0,7.0,7
scidocs,b045f045e331700cdef309e0d40b15a64cdf5b8a,cross_encoder,cross_encoder,20,0.854906,0.642105,0.25,1.0,20.0,20
scidocs,1a66df57f88e689438d505474eff73e3a9180c5b,cross_encoder,cross_encoder,20,0.88238,0.703333,0.25,1.0,10.0,10
scidocs,60f9c8ba8e00e9e03e8bb80640fcfa3889a36327,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,f46a2337a9d94d68c2d92f0aa0ca693adafc3346,cross_encoder,cross_encoder,20,0.918065,0.783333,0.25,1.0,8.0,8
scidocs,04e4034344bda5c97015ea634e6eb1b65ef3a898,cross_encoder,cross_encoder,20,0.948636,0.855556,0.25,1.0,9.0,9
scidocs,2a3b696dccb9e31f0321c83a86f26041c72b1bc9,cross_encoder,cross_encoder,20,0.966834,0.9,0.25,1.0,4.0,4
scidocs,5ded1e19eb785dc0707c94f62f552798db9dd2ef,cross_encoder,cross_encoder,20,0.982892,0.95,0.2,1.0,1.0,1
scidocs,853bd61bc48a431b9b1c7cab10c603830c488e39,cross_encoder,cross_encoder,20,0.945635,0.844444,0.25,1.0,5.0,5
scidocs,9a2c20b7b8602d1dd7332f8fb5017e5c846185c4,cross_encoder,cross_encoder,20,0.910261,0.765556,0.25,1.0,9.0,9
scidocs,b59d6a8f4acaa63d773356fe320368b9f76a15cf,cross_encoder,cross_encoder,20,0.88238,0.703333,0.25,1.0,11.0,11
scidocs,3131776d3b838e3a22ed9ccd7b7b92a41410df28,cross_encoder,cross_encoder,20,0.989606,0.966667,0.25,1.0,0.0,0
scidocs,848c3eb292d721e53631c0d6c988f380cbb0e225,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,8384094ce1b342da9eabd2ec939e9bb16ca7ff5c,cross_encoder,cross_encoder,20,0.989606,0.966667,0.25,1.0,1.0,1
scidocs,425a2cb778130d0fd57d00eaf3cbe347c4ee7641,cross_encoder,cross_encoder,20,0.953585,0.866667,0.25,1.0,6.0,6
scidocs,92ec85037f5e195c8aa184534a59b356c6ef7599,cross_encoder,cross_encoder,20,0.951771,0.8625,0.25,1.0,5.0,5
scidocs,546b3592f59b3445ef12fba506b729c832198c33,cross_encoder,cross_encoder,20,0.907637,0.76,0.25,1.0,12.0,12
scidocs,51236676c3bba877d82c31b393db1af4846527ac,cross_encoder,cross_encoder,20,0.948636,0.855556,0.25,1.0,8.0,8
scidocs,d6b56cc6e05300426b6194dd3f6a38720678827e,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,498aad3cb4d2b8e8ff1e68a40be7dec27e8139f4,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,0491b1a097378701dbbab2ce9dcc2e109a95d97e,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,2c64233ad8239884cdd410fb63c63124bd9fb515,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,012e396b02aa584cb74a65ae14af355e7c897858,cross_encoder,cross_encoder,20,0.95013,0.858824,0.25,1.0,9.0,9
scidocs,0a149bfc3080902dab96a0bfdfe1d4ab2ec0cc2a,cross_encoder,cross_encoder,20,0.731469,0.442632,0.25,1.0,23.0,23
scidocs,40c6b953b5c04b3df4164cd487c4bc00cf0e487d,cross_encoder,cross_encoder,20,0.961999,0.892857,0.2,1.0,1.0,1
scidocs,725ed843566051638d023ebfdb0311def12cba2a,cross_encoder,cross_encoder,20,0.948636,0.855556,0.25,1.0,8.0,8
scidocs,3713243ded59fd9b0a4428bd101616bad7393311,cross_encoder,cross_encoder,20,0.455646,0.199037,0.25,1.0,41.0,41
scidocs,74ff6bd7f70bb2fe17016ded5104614c001f0cef,cross_encoder,cross_encoder,20,0.95583,0.8875,0.2,1.0,2.0,2
scidocs,dc4ed2b22123596bb329221a18c8b92176fc7263,cross_encoder,cross_encoder,20,0.912997,0.764286,0.25,1.0,11.0,11
scidocs,a65e6a974212ed28133c2fe1e3b97a18dbc40cb6,cross_encoder,cross_encoder,20,0.848662,0.628824,0.25,1.0,13.0,13
scidocs,da6629447f61ef8b07ce0698b490e3fe7210c1e3,cross_encoder,cross_encoder,20,0.945635,0.844444,0.25,1.0,2.0,2
scidocs,1134105faa6a16969fede23d16f0c0df129c5888,cross_encoder,cross_encoder,20,0.826255,0.613131,0.25,1.0,7.0,7
scidocs,e0ec382c51a043b1996a74af96d10cda33fdf6eb,cross_encoder,cross_encoder,20,0.920755,0.783333,0.25,1.0,13.0,13
scidocs,c0bbc89889691aca1f81f3727a0587eadfe4e8af,cross_encoder,cross_encoder,20,0.931148,0.81,0.25,1.0,9.0,9
scidocs,756bf25afe8e6ca92ba1795bcb5fb4e93d8ed6b2,cross_encoder,cross_encoder,20,0.935192,0.816667,0.25,1.0,3.0,3
scidocs,27fb7f79c74af0de19b3a9691268f9ca32bdda82,cross_encoder,cross_encoder,20,0.974743,0.926667,0.25,1.0,0.0,0
scidocs,ce7f9b2c6566f21056d0d4bf06a0a172fd1064f1,cross_encoder,cross_encoder,20,0.960449,0.883333,0.25,1.0,3.0,3
scidocs,2b26645a12e3a11f53ae4d31798f1009376962db,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,b66bcce42123af3d5384aa32f9b3f1721f7ae5fd,cross_encoder,cross_encoder,20,0.91451,0.766667,0.25,1.0,7.0,7
scidocs,e00ab75a8aa637d9c4c5c020e9f2c54b31528031,cross_encoder,cross_encoder,20,0.951971,0.86,0.25,1.0,4.0,4
scidocs,41a798995d414b0dadb0678cdf6c3107059c0b75,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,7a59595f1859b72761b34892be8b6dc43f71d01e,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,065985d4d0854c51f52ad7a7507b267d9b88ab1c,cross_encoder,cross_encoder,20,0.897243,0.733333,0.25,1.0,11.0,11
scidocs,a221588fd2d062462254481cfd9563fec2f7c387,cross_encoder,cross_encoder,20,0.930349,0.804762,0.25,1.0,8.0,8
scidocs,2df3b760190470c4af1be87328a20ce607e1ad98,cross_encoder,cross_encoder,20,0.966985,0.902857,0.25,1.0,2.0,2
scidocs,60184fecc57b51fd4f312b77e3817af18643ef8e,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,78c00439aac79217675b00810386ff3bd89c86cc,cross_encoder,cross_encoder,20,0.854973,0.6425,0.25,1.0,14.0,14
scidocs,095923857403ebb1578ce82b085c97c75b522fa2,cross_encoder,cross_encoder,20,0.970892,0.911111,0.25,1.0,2.0,2
scidocs,e6be9c497285ece7f32b486c6cc72193b5a1fcb9,cross_encoder,cross_encoder,20,0.974743,0.926667,0.25,1.0,2.0,2
scidocs,58d105a565d27bd23443d257e36543ff7c40d167,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,89e58773fa59ef5b57f229832c2a1b3e3efff37e,cross_encoder,cross_encoder,20,0.761353,0.511204,0.25,1.0,13.0,13
scidocs,4249d4c294e5edca091597b3b4f30c10201c1f9a,cross_encoder,cross_encoder,20,0.883048,0.711111,0.25,1.0,5.0,5
scidocs,d059440d92c707c30fd0f297f6c95de57bf92113,cross_encoder,cross_encoder,20,0.894783,0.724038,0.25,1.0,13.0,13
scidocs,9a5fa5e9c10dc40e20610795bad44e7e00391c1f,cross_encoder,cross_encoder,20,0.975788,0.925,0.25,1.0,2.0,2
scidocs,3e95925d2bca43223453010ff8516a492287ce19,cross_encoder,cross_encoder,20,0.839514,0.613824,0.25,1.0,18.0,18
scidocs,eb240f463fa57740986a92ee744c3ad75f8228e9,cross_encoder,cross_encoder,20,0.951771,0.8625,0.25,1.0,6.0,6
scidocs,ecb869b1f3830f7f98ee84bc415ddc97b0e0348b,cross_encoder,cross_encoder,20,0.781651,0.71,0.25,1.0,5.0,5
scidocs,89c8e0ac83e8bac69ca41b63bb887a02950bbe9c,cross_encoder,cross_encoder,20,0.946012,0.85,0.25,1.0,10.0,10
scidocs,f22ae66b083183494f2ab0f5c7758fb03d69b05c,cross_encoder,cross_encoder,20,0.931148,0.81,0.25,1.0,8.0,8
scidocs,e9c313fb4cfb8e31cd5ab80ef692dd30f27b70bf,cross_encoder,cross_encoder,20,0.791558,0.536667,0.25,1.0,18.0,18
scidocs,abe2c411f95a5057652dde7b2611331c8a3b3f14,cross_encoder,cross_encoder,20,0.448232,0.205556,0.15,1.0,14.0,14
scidocs,3f95e155b1c40911149fe994197a502ef44ebbbe,cross_encoder,cross_encoder,20,0.950531,0.858333,0.25,1.0,3.0,3
scidocs,78b6cbcceca106c039c9dc2d757376956882ac64,cross_encoder,cross_encoder,20,0.927019,0.808333,0.25,1.0,5.0,5
scidocs,c48caf1b6404e08cf4606508310c03e5df54d0f7,cross_encoder,cross_encoder,20,0.922124,0.794444,0.25,1.0,4.0,4
scidocs,31d33747d8fff0b7a0c40dcf9944015af9a15b1a,cross_encoder,cross_encoder,20,0.906936,0.75,0.25,1.0,13.0,13
scidocs,6374d969a99cf8da935377750f09f61875c81173,cross_encoder,cross_encoder,20,0.890998,0.716667,0.25,1.0,10.0,10
scidocs,071961fc3d61b893c12f07abfa2906859152e3a9,cross_encoder,cross_encoder,20,0.78719,0.546032,0.25,1.0,15.0,15
scidocs,52c036ba3ba46eadc146ad8e326eeb0c8acd1550,cross_encoder,cross_encoder,20,0.989606,0.966667,0.25,1.0,1.0,1
scidocs,c6e446d78d05c74bad63cf23997c595eebbe6113,cross_encoder,cross_encoder,20,0.975788,0.925,0.25,1.0,2.0,2
scidocs,45e4ed3f616b6177beff78721aaae0a61506be05,cross_encoder,cross_encoder,20,0.932406,0.812632,0.25,1.0,9.0,9
scidocs,7faf5d0915d604821d7ad2ade77f81a751309eee,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,3547ac839d02f6efe3f6f76a8289738a22528442,cross_encoder,cross_encoder,20,0.732836,0.445556,0.25,1.0,23.0,23
scidocs,21a3a10bd30461c62140bd7ad0153935ae34ae5b,cross_encoder,cross_encoder,20,0.951771,0.8625,0.25,1.0,3.0,3
scidocs,7707c7aac35a4d206eb061305256452051ae4dcf,cross_encoder,cross_encoder,20,0.989606,0.966667,0.25,1.0,1.0,1
scidocs,5f16572861bf59950894f35aa896e4485868545e,cross_encoder,cross_encoder,20,0.989606,0.966667,0.25,1.0,1.0,1
scidocs,98f2ae796c7702de12174428a945861379665beb,cross_encoder,cross_encoder,20,0.900607,0.735556,0.25,1.0,10.0,10
scidocs,2ad9703a6e039258bc306e46c7eed1208a61f4aa,cross_encoder,cross_encoder,20,0.894783,0.724038,0.25,1.0,10.0,10
scidocs,8485904eddf45f3d221832600d8067d9998321e7,cross_encoder,cross_encoder,20,0.974743,0.926667,0.25,1.0,2.0,2
scidocs,471f97da7975bad68f142980e0dd7dc753388f2c,cross_encoder,cross_encoder,20,0.902101,0.738824,0.25,1.0,9.0,9
scidocs,c7514e9628d90692ccb355fece10d340e03780a2,cross_encoder,cross_encoder,20,0.937413,0.835,0.25,1.0,3.0,3
scidocs,a46d0a41ef1b28ec06a0a849c4c56bbe725b6964,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,eecbbb0ba7b513a2fe1e7a0131213e5a94b1868a,cross_encoder,cross_encoder,20,0.946012,0.85,0.25,1.0,9.0,9
scidocs,76dac031066a95715a3b116eb2094ec9bdd15171,cross_encoder,cross_encoder,20,0.567073,0.289087,0.25,1.0,16.0,16
scidocs,d2e4a2d9590b7ae6c34fc59faa34a4217c5cac53,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,cab59587e4b2dd441198cd37e0038cace6b6531e,cross_encoder,cross_encoder,20,0.974743,0.926667,0.25,1.0,2.0,2
scidocs,d6649d1eeace7fc7c020b047b22ba79c7481c324,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,5056e36419b95411e4c03e9c011bbdd286bbb7a9,cross_encoder,cross_encoder,20,0.966985,0.902857,0.25,1.0,3.0,3
scidocs,863d0b86e5d2877e61f5cce971632abe2a1212cd,cross_encoder,cross_encoder,20,1.0,1.0,0.15,1.0,0.0,0
scidocs,bfd50521466808d022940fbcfe09e1835ae97822,cross_encoder,cross_encoder,20,0.506415,0.282632,0.25,1.0,15.0,15
scidocs,29da485e2e8c78d9646d1efb25986e5753269354,cross_encoder,cross_encoder,20,0.761733,0.498095,0.25,1.0,19.0,19
scidocs,0f9bacfc21069a07bf3135cb0e94d83014933260,cross_encoder,cross_encoder,20,0.600971,0.38549,0.25,1.0,20.0,20
scidocs,4f9b4c1ac6e1b2f417809009aff2fc11300cc855,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,c24fc81dcec236527652eab35154ac0fd7a40929,cross_encoder,cross_encoder,20,0.476802,0.234872,0.25,1.0,26.0,26
scidocs,de1cc9b99f95041a1da383b6920cbf2907e0981a,cross_encoder,cross_encoder,20,0.852497,0.635966,0.25,1.0,15.0,15
scidocs,e48e9cf407af2694ecfefd441c2c28faffdf0835,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,ebf4ef0701e6f6c2050e5bed0be54fd4d8a1d991,cross_encoder,cross_encoder,20,0.981848,0.942857,0.25,1.0,1.0,1
scidocs,484550334c626a749bada57e51a0db4a29085f87,cross_encoder,cross_encoder,20,0.884733,0.703333,0.25,1.0,21.0,21
scidocs,a9d7e7e918a68d1b95c6c6b29f7fabbbe01010f7,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,57ad8dfb71589360810da83efce67b4cab2ff380,cross_encoder,cross_encoder,20,0.888111,0.754444,0.25,1.0,7.0,7
scidocs,6999766629d4103b9a00bc20a8e0df0c9d12d7da,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,567909486e73156699a19a2c5e6f44ded727941f,cross_encoder,cross_encoder,20,0.899502,0.745397,0.25,1.0,6.0,6
scidocs,45191391555865feed98e04dde63358dd1111839,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,9ddda6862a8eefbb04682b449eefd6f37a45949e,cross_encoder,cross_encoder,20,0.982892,0.95,0.2,1.0,1.0,1
scidocs,b158953a73fc7f023e16b430150968b6f237c806,cross_encoder,cross_encoder,20,0.931148,0.81,0.25,1.0,9.0,9
scidocs,e567e0ae41ac2b757b1e069c6d345c6a7413d9c1,cross_encoder,cross_encoder,20,0.947269,0.852632,0.25,1.0,7.0,7
scidocs,6930ea33403a3518080e819d138047a80618a075,cross_encoder,cross_encoder,20,0.951231,0.876667,0.25,1.0,0.0,0
scidocs,77b47c27f82bf9998fa49a5c4c670d96d43164d0,cross_encoder,cross_encoder,20,0.91943,0.779798,0.25,1.0,4.0,4
scidocs,901a4c9388b3cb9d30edc3e4a7ea7efb0b4e228b,cross_encoder,cross_encoder,20,0.9195,0.786923,0.25,1.0,5.0,5
scidocs,71d4e703201c98c9c9b44079600e289f234f09f2,cross_encoder,cross_encoder,20,0.908305,0.761111,0.25,1.0,6.0,6
scidocs,2a8bcf35e6b5b3910eea160b3a1fb3e6bcb3966e,cross_encoder,cross_encoder,20,0.825633,0.588283,0.25,1.0,18.0,18
scidocs,38ca15193faef0ab90e6cab5b82be5f7f1a83d67,cross_encoder,cross_encoder,20,0.989606,0.966667,0.25,1.0,0.0,0
scidocs,a2081b75867cb8c461530a0e71d4be1b4afe78a2,cross_encoder,cross_encoder,20,0.922124,0.794444,0.25,1.0,2.0,2
scidocs,afa13588cd866ec23cc71d634becbd507ea61093,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,831e3f18d25cc65b6cd18f21ca5ad57bdc53cfce,cross_encoder,cross_encoder,20,0.957875,0.876923,0.25,1.0,5.0,5
scidocs,23ce229565447f22d5ef2b6d7cbd6d8003254ac2,cross_encoder,cross_encoder,20,0.902123,0.739394,0.25,1.0,10.0,10
scidocs,8a93cd1b6fbf7c8c86637bae18d979dafeb9a7c1,cross_encoder,cross_encoder,20,0.693505,0.391719,0.25,1.0,35.0,35
scidocs,566e31a4ad34b39b6d8a1953d77d9f74da135a2a,cross_encoder,cross_encoder,20,0.955606,0.871429,0.25,1.0,6.0,6
scidocs,f69885248d17bac47cc3469715fbb93aa7a4aabe,cross_encoder,cross_encoder,20,0.989606,0.966667,0.25,1.0,0.0,0
scidocs,a152205a7d745afa335322587e8f78c8e5e85111,cross_encoder,cross_encoder,20,0.85105,0.637143,0.25,1.0,14.0,14
scidocs,50d388989d9b25754ef9dc5663e85eaf64a17d24,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,c6879cc784625e795f0097f479d136dc489104ce,cross_encoder,cross_encoder,20,0.910261,0.765556,0.25,1.0,11.0,11
scidocs,59dca5c15c275f26c7ae34fc940449aeb918c68b,cross_encoder,cross_encoder,20,0.924873,0.792157,0.25,1.0,8.0,8
scidocs,162991b10e2633c237ba2d4220c040f09c1679c1,cross_encoder,cross_encoder,20,0.804233,0.549487,0.25,1.0,23.0,23
scidocs,e2af314b238088588eebb94210535e31d5f647e1,cross_encoder,cross_encoder,20,0.974743,0.926667,0.25,1.0,2.0,2
scidocs,71ac664ca2cbc5c463da3ed07a1573f88e2e28f0,cross_encoder,cross_encoder,20,0.970892,0.911111,0.25,1.0,2.0,2
scidocs,663e06e02a306660ef508aaf2ffaf523c6e96088,cross_encoder,cross_encoder,20,0.654476,0.491429,0.25,1.0,11.0,11
scidocs,37fefbdf740577306928ff2f0c810fb3a96183b2,cross_encoder,cross_encoder,20,0.963401,0.890909,0.25,1.0,4.0,4
scidocs,96dd2785bc42ea77a3afa65701d55212570a76ff,cross_encoder,cross_encoder,20,0.953585,0.866667,0.25,1.0,5.0,5
scidocs,b7d0e2a5229d4ec65182c783259a2eeb67a6a873,cross_encoder,cross_encoder,20,0.808828,0.557143,0.25,1.0,20.0,20
scidocs,9af1f7b6d79e6ce314d1842a8d32402328fcaca7,cross_encoder,cross_encoder,20,0.989606,0.966667,0.25,1.0,0.0,0
scidocs,1e12fb38bfc2c7aa86806f87df4cdaf035f92fb7,cross_encoder,cross_encoder,20,0.974743,0.926667,0.25,1.0,2.0,2
scidocs,92a0cf2085013da3fe1fea2090d1bbabcabbf5be,cross_encoder,cross_encoder,20,0.974743,0.926667,0.25,1.0,0.0,0
scidocs,fdd141a4fffc490fb3ab570c28b8a1f2dd80a15f,cross_encoder,cross_encoder,20,0.966834,0.9,0.25,1.0,2.0,2
scidocs,4b80771429b786ea87740738378ba1eb1504a57f,cross_encoder,cross_encoder,20,0.695555,0.499145,0.25,1.0,12.0,12
scidocs,44872f2260ae42c162c2e8ed428c852f5e05fa24,cross_encoder,cross_encoder,20,0.504938,0.258288,0.25,1.0,26.0,26
scidocs,1f157f2b144528924eec46d9316bd5517352b89a,cross_encoder,cross_encoder,20,0.981848,0.942857,0.25,1.0,1.0,1
scidocs,1475d10a7b5d777fb411cdbb2740f574e32fd2f6,cross_encoder,cross_encoder,20,0.785973,0.547222,0.25,1.0,9.0,9
scidocs,47c7c17b7df3732af69d2702929a65a05c1d3d3f,cross_encoder,cross_encoder,20,0.586001,0.324907,0.25,1.0,22.0,22
scidocs,6c89453c09abde95d998f5acd244f00519472ee0,cross_encoder,cross_encoder,20,0.981848,0.942857,0.25,1.0,0.0,0
scidocs,fa8042d025895e22af2d9df3ffb9f67438610fcc,cross_encoder,cross_encoder,20,0.989606,0.966667,0.25,1.0,0.0,0
scidocs,d145274d03a6374c77de64fb70602ddef393e4d9,cross_encoder,cross_encoder,20,1.0,1.0,0.25,1.0,0.0,0
scidocs,da803152928a3b98ef21a81a6675e7b51852510e,cross_encoder,cross_encoder,20,0.960925,0.885,0.25,1.0,2.0,2
scidocs,52d4649f2840e410b5a6681f094dab5e7d3e1db0,cross_encoder,cross_encoder,20,0.989606,0.966667,0.25,1.0,1.0,1
scidocs,280c96ea1644257069e16660a6a3a3a53f25858e,cross_encoder,cross_encoder,20,0.95013,0.858824,0.25,1.0,8.0,8
scidocs,068a88330c93a41058d6e04e576d7e1a21dc6ee7,cross_encoder,cross_encoder,20,0.910261,0.765556,0.25,1.0,11.0,11
scidocs,4ceb63d79341ba3caa08bd1c6c141478d32a8244,cross_encoder,cross_encoder,20,0.974743,0.926667,0.25,1.0,2.0,2
scidocs,73f38c530a041f81d48cadd067246af448a6a24e,cross_encoder,cross_encoder,20,0.897058,0.730952,0.25,1.0,6.0,6
