query_id,strategy,auc_ndcg,ndcg_initial,ndcg_exhaustive,improves_over_initial,budget_to_90pct,budget_to_95pct,topk_stabilization_budget
0ce7927d613e66a2062516e9e85e1b9a36d54029,ablation_full,0.8201340892861173,0.9068250379649666,1.0,True,105,105,105
0daf48d0ce4e4200a753c28519f5761b160944fb,random_unobserved,0.9917298458001451,0.9708923176105698,1.0,True,5,5,105
0daf48d0ce4e4200a753c28519f5761b160944fb,static_adjacent,0.9145117915438268,0.9708923176105698,1.0,True,105,105,105
0daf48d0ce4e4200a753c28519f5761b160944fb,uncertainty_only,0.9058678614514843,0.9708923176105698,1.0,True,105,105,21
0daf48d0ce4e4200a753c28519f5761b160944fb,cycle_scc,0.906936366536236,0.9708923176105698,1.0,True,105,105,21
0daf48d0ce4e4200a753c28519f5761b160944fb,existing_uht,0.9517242650500498,0.9708923176105698,1.0,True,42,42,10
0daf48d0ce4e4200a753c28519f5761b160944fb,proposed,0.8855370761143961,0.9708923176105698,1.0,True,105,105,42
0daf48d0ce4e4200a753c28519f5761b160944fb,ablation_impact_only,0.9517242650500498,0.9708923176105698,1.0,True,42,42,10
0daf48d0ce4e4200a753c28519f5761b160944fb,ablation_uncertainty_only,0.9058678614514843,0.9708923176105698,1.0,True,105,105,21
0daf48d0ce4e4200a753c28519f5761b160944fb,ablation_impact_x_uncertainty,0.8813916250147269,0.9708923176105698,1.0,True,105,105,42
0daf48d0ce4e4200a753c28519f5761b160944fb,ablation_full,0.8855370761143961,0.9708923176105698,1.0,True,105,105,42
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,random_unobserved,0.9937618391240933,0.8687949224876582,1.0,True,10,21,105
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,static_adjacent,0.8629860845713456,0.8687949224876582,1.0,True,105,105,105
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,uncertainty_only,0.8112853442996513,0.8687949224876582,1.0,True,105,105,105
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,cycle_scc,0.8610251131737265,0.8687949224876582,1.0,True,105,105,105
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,existing_uht,0.9742714591446888,0.8687949224876582,1.0,True,10,10,105
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,proposed,0.8678481879758461,0.8687949224876582,1.0,True,105,105,63
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,ablation_impact_only,0.9742714591446888,0.8687949224876582,1.0,True,10,10,105
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,ablation_uncertainty_only,0.8112853442996513,0.8687949224876582,1.0,True,105,105,105
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,ablation_impact_x_uncertainty,0.8515844468710294,0.8687949224876582,1.0,True,105,105,105
1312b0d0a957fc2bbfc2612dd89ba9003c57a08c,ablation_full,0.8678481879758461,0.8687949224876582,1.0,True,105,105,63
1a66df57f88e689438d505474eff73e3a9180c5b,random_unobserved,0.8554654877549415,0.6064750651937415,0.8539316501572937,True,42,42,105
1a66df57f88e689438d505474eff73e3a9180c5b,static_adjacent,0.895504842268066,0.6064750651937415,0.8539316501572937,True,5,5,63
1a66df57f88e689438d505474eff73e3a9180c5b,uncertainty_only,0.7830651642691288,0.6064750651937415,0.8539316501572937,True,10,10,42
1a66df57f88e689438d505474eff73e3a9180c5b,cycle_scc,0.8523307324056368,0.6064750651937415,0.8539316501572937,True,10,10,105
1a66df57f88e689438d505474eff73e3a9180c5b,existing_uht,0.8653655423823976,0.6064750651937415,0.8539316501572937,True,5,5,105
1a66df57f88e689438d505474eff73e3a9180c5b,proposed,0.7569360674970369,0.6064750651937415,0.8539316501572937,True,5,5,42
1a66df57f88e689438d505474eff73e3a9180c5b,ablation_impact_only,0.8653655423823976,0.6064750651937415,0.8539316501572937,True,5,5,105
1a66df57f88e689438d505474eff73e3a9180c5b,ablation_uncertainty_only,0.7830651642691288,0.6064750651937415,0.8539316501572937,True,10,10,42
1a66df57f88e689438d505474eff73e3a9180c5b,ablation_impact_x_uncertainty,0.7829757421214236,0.6064750651937415,0.8539316501572937,True,5,5,42
1a66df57f88e689438d505474eff73e3a9180c5b,ablation_full,0.7569360674970369,0.6064750651937415,0.8539316501572937,True,5,5,42
21b1180af3087c1333708a9873f6d473eabe6751,random_unobserved,0.9656055591832802,0.8687949224876582,0.9896062251871525,True,42,63,105
21b1180af3087c1333708a9873f6d473eabe6751,static_adjacent,0.8825983953448745,0.8687949224876582,0.9896062251871525,True,105,105,63
21b1180af3087c1333708a9873f6d473eabe6751,uncertainty_only,0.6752935603572539,0.8687949224876582,0.9896062251871525,True,105,105,63
21b1180af3087c1333708a9873f6d473eabe6751,cycle_scc,0.6991560890703109,0.8687949224876582,0.9896062251871525,True,105,105,63
21b1180af3087c1333708a9873f6d473eabe6751,existing_uht,0.928666429269533,0.8687949224876582,0.9896062251871525,True,42,63,105
21b1180af3087c1333708a9873f6d473eabe6751,proposed,0.7839631297367395,0.8687949224876582,0.9896062251871525,True,105,105,21
21b1180af3087c1333708a9873f6d473eabe6751,ablation_impact_only,0.928666429269533,0.8687949224876582,0.9896062251871525,True,42,63,105
21b1180af3087c1333708a9873f6d473eabe6751,ablation_uncertainty_only,0.6752935603572539,0.8687949224876582,0.9896062251871525,True,105,105,63
21b1180af3087c1333708a9873f6d473eabe6751,ablation_impact_x_uncertainty,0.840967247937604,0.8687949224876582,0.9896062251871525,True,105,105,42
21b1180af3087c1333708a9873f6d473eabe6751,ablation_full,0.7839631297367395,0.8687949224876582,0.9896062251871525,True,105,105,21
2747421989619d293c05b0b82a547009128ebadb,random_unobserved,0.9610674415550131,0.6843515475204855,1.0,True,21,63,42
2747421989619d293c05b0b82a547009128ebadb,static_adjacent,0.8651849573569208,0.6843515475204855,1.0,True,105,105,105
2747421989619d293c05b0b82a547009128ebadb,uncertainty_only,0.868113910692244,0.6843515475204855,1.0,True,105,105,21
2747421989619d293c05b0b82a547009128ebadb,cycle_scc,0.8693313434797104,0.6843515475204855,1.0,True,105,105,21
2747421989619d293c05b0b82a547009128ebadb,existing_uht,0.928993046236769,0.6843515475204855,1.0,True,42,105,42
2747421989619d293c05b0b82a547009128ebadb,proposed,0.8625280625072334,0.6843515475204855,1.0,True,105,105,42
2747421989619d293c05b0b82a547009128ebadb,ablation_impact_only,0.928993046236769,0.6843515475204855,1.0,True,42,105,42
2747421989619d293c05b0b82a547009128ebadb,ablation_uncertainty_only,0.868113910692244,0.6843515475204855,1.0,True,105,105,21
2747421989619d293c05b0b82a547009128ebadb,ablation_impact_x_uncertainty,0.8637002422158546,0.6843515475204855,1.0,True,63,105,42
2747421989619d293c05b0b82a547009128ebadb,ablation_full,0.8625280625072334,0.6843515475204855,1.0,True,105,105,42
28f3343d2419147213e7580934cfc4e0cb88b088,random_unobserved,0.9204334426674804,0.8357799744028239,0.9669850519151657,True,63,63,105
28f3343d2419147213e7580934cfc4e0cb88b088,static_adjacent,0.8264762179609926,0.8357799744028239,0.9669850519151657,True,105,105,105
28f3343d2419147213e7580934cfc4e0cb88b088,uncertainty_only,0.741809531135603,0.8357799744028239,0.9669850519151657,True,105,105,105
28f3343d2419147213e7580934cfc4e0cb88b088,cycle_scc,0.7767873612834952,0.8357799744028239,0.9669850519151657,True,105,105,42
28f3343d2419147213e7580934cfc4e0cb88b088,existing_uht,0.8355551739142146,0.8357799744028239,0.9669850519151657,True,105,105,63
28f3343d2419147213e7580934cfc4e0cb88b088,proposed,0.7896851624159855,0.8357799744028239,0.9669850519151657,True,105,105,105
28f3343d2419147213e7580934cfc4e0cb88b088,ablation_impact_only,0.8355551739142146,0.8357799744028239,0.9669850519151657,True,105,105,63
28f3343d2419147213e7580934cfc4e0cb88b088,ablation_uncertainty_only,0.741809531135603,0.8357799744028239,0.9669850519151657,True,105,105,105
28f3343d2419147213e7580934cfc4e0cb88b088,ablation_impact_x_uncertainty,0.7843172822473657,0.8357799744028239,0.9669850519151657,True,105,105,105
28f3343d2419147213e7580934cfc4e0cb88b088,ablation_full,0.7896851624159855,0.8357799744028239,0.9669850519151657,True,105,105,105
29373c5bb0d60320844905916aec09d64c24cd79,random_unobserved,0.9606628876509968,0.8207658584763088,0.9896062251871525,True,63,105,63
29373c5bb0d60320844905916aec09d64c24cd79,static_adjacent,0.9017259640810291,0.8207658584763088,0.9896062251871525,True,42,42,105
29373c5bb0d60320844905916aec09d64c24cd79,uncertainty_only,0.9398657444888032,0.8207658584763088,0.9896062251871525,True,5,5,105
29373c5bb0d60320844905916aec09d64c24cd79,cycle_scc,0.9354067627896938,0.8207658584763088,0.9896062251871525,True,5,5,105
29373c5bb0d60320844905916aec09d64c24cd79,existing_uht,0.912937223978894,0.8207658584763088,0.9896062251871525,True,42,63,105
29373c5bb0d60320844905916aec09d64c24cd79,proposed,0.8970278922445082,0.8207658584763088,0.9896062251871525,True,42,42,105
29373c5bb0d60320844905916aec09d64c24cd79,ablation_impact_only,0.912937223978894,0.8207658584763088,0.9896062251871525,True,42,63,105
29373c5bb0d60320844905916aec09d64c24cd79,ablation_uncertainty_only,0.9398657444888032,0.8207658584763088,0.9896062251871525,True,5,5,105
29373c5bb0d60320844905916aec09d64c24cd79,ablation_impact_x_uncertainty,0.8970278922445082,0.8207658584763088,0.9896062251871525,True,42,42,105
29373c5bb0d60320844905916aec09d64c24cd79,ablation_full,0.8970278922445082,0.8207658584763088,0.9896062251871525,True,42,42,105
3ad8328b066bedca77c858a399a77521563d5c99,random_unobserved,0.9863904564520762,0.9068250379649666,1.0,True,10,10,105
3ad8328b066bedca77c858a399a77521563d5c99,static_adjacent,0.9175458437743107,0.9068250379649666,1.0,True,105,105,105
3ad8328b066bedca77c858a399a77521563d5c99,uncertainty_only,0.8898796241532575,0.9068250379649666,1.0,True,63,63,63
3ad8328b066bedca77c858a399a77521563d5c99,cycle_scc,0.791203292706335,0.9068250379649666,1.0,True,105,105,42
3ad8328b066bedca77c858a399a77521563d5c99,existing_uht,0.962568314654796,0.9068250379649666,1.0,True,63,63,105
3ad8328b066bedca77c858a399a77521563d5c99,proposed,0.9142180854547453,0.9068250379649666,1.0,True,63,63,10
3ad8328b066bedca77c858a399a77521563d5c99,ablation_impact_only,0.962568314654796,0.9068250379649666,1.0,True,63,63,105
3ad8328b066bedca77c858a399a77521563d5c99,ablation_uncertainty_only,0.8898796241532575,0.9068250379649666,1.0,True,63,63,63
3ad8328b066bedca77c858a399a77521563d5c99,ablation_impact_x_uncertainty,0.9142180854547453,0.9068250379649666,1.0,True,63,63,10
3ad8328b066bedca77c858a399a77521563d5c99,ablation_full,0.9142180854547453,0.9068250379649666,1.0,True,63,63,10
4a343313042b654c7d85313de3d88486a1d0e9de,random_unobserved,0.991460811461409,1.0,1.0,False,,,105
4a343313042b654c7d85313de3d88486a1d0e9de,static_adjacent,0.7920108308681981,1.0,1.0,False,,,42
4a343313042b654c7d85313de3d88486a1d0e9de,uncertainty_only,0.687209976453314,1.0,1.0,False,,,42
4a343313042b654c7d85313de3d88486a1d0e9de,cycle_scc,0.6988656675043672,1.0,1.0,False,,,42
4a343313042b654c7d85313de3d88486a1d0e9de,existing_uht,0.9442318122893815,1.0,1.0,False,,,105
4a343313042b654c7d85313de3d88486a1d0e9de,proposed,0.7234225776727488,1.0,1.0,False,,,21
4a343313042b654c7d85313de3d88486a1d0e9de,ablation_impact_only,0.9442318122893815,1.0,1.0,False,,,105
4a343313042b654c7d85313de3d88486a1d0e9de,ablation_uncertainty_only,0.687209976453314,1.0,1.0,False,,,42
4a343313042b654c7d85313de3d88486a1d0e9de,ablation_impact_x_uncertainty,0.7273324951861648,1.0,1.0,False,,,21
4a343313042b654c7d85313de3d88486a1d0e9de,ablation_full,0.7234225776727488,1.0,1.0,False,,,21
4d4dc6568e24f283f3c5bcb88f280908a35da0e3,random_unobserved,0.9745378074290254,0.7528479435844877,1.0,True,21,21,63
4d4dc6568e24f283f3c5bcb88f280908a35da0e3,static_adjacent,0.9744264511135048,0.7528479435844877,1.0,True,21,21,42
4d4dc6568e24f283f3c5bcb88f280908a35da0e3,uncertainty_only,0.8528278989468826,0.7528479435844877,1.0,True,42,105,105
4d4dc6568e24f283f3c5bcb88f280908a35da0e3,cycle_scc,0.84165872772659,0.7528479435844877,1.0,True,63,63,105
4d4dc6568e24f283f3c5bcb88f280908a35da0e3,existing_uht,0.9610126032910135,0.7528479435844877,1.0,True,63,63,105
4d4dc6568e24f283f3c5bcb88f280908a35da0e3,proposed,0.8096421805419228,0.7528479435844877,1.0,True,105,105,63
4d4dc6568e24f283f3c5bcb88f280908a35da0e3,ablation_impact_only,0.9610126032910135,0.7528479435844877,1.0,True,63,63,105
4d4dc6568e24f283f3c5bcb88f280908a35da0e3,ablation_uncertainty_only,0.8528278989468826,0.7528479435844877,1.0,True,42,105,105
4d4dc6568e24f283f3c5bcb88f280908a35da0e3,ablation_impact_x_uncertainty,0.9152980162698794,0.7528479435844877,1.0,True,105,105,105
4d4dc6568e24f283f3c5bcb88f280908a35da0e3,ablation_full,0.8096421805419228,0.7528479435844877,1.0,True,105,105,63
4ec90b7da43e6438cbdc756624b1083f30288064,random_unobserved,0.6402640807547464,0.544192623472237,0.6426881189719141,True,10,10,63
4ec90b7da43e6438cbdc756624b1083f30288064,static_adjacent,0.6227567972600352,0.544192623472237,0.6426881189719141,True,21,105,42
4ec90b7da43e6438cbdc756624b1083f30288064,uncertainty_only,0.727095338242961,0.544192623472237,0.6426881189719141,True,21,21,105
4ec90b7da43e6438cbdc756624b1083f30288064,cycle_scc,0.6907703317285182,0.544192623472237,0.6426881189719141,True,21,21,105
4ec90b7da43e6438cbdc756624b1083f30288064,existing_uht,0.6313396437707735,0.544192623472237,0.6426881189719141,True,5,5,42
4ec90b7da43e6438cbdc756624b1083f30288064,proposed,0.733865415761292,0.544192623472237,0.6426881189719141,True,10,10,42
4ec90b7da43e6438cbdc756624b1083f30288064,ablation_impact_only,0.6313396437707735,0.544192623472237,0.6426881189719141,True,5,5,42
4ec90b7da43e6438cbdc756624b1083f30288064,ablation_uncertainty_only,0.727095338242961,0.544192623472237,0.6426881189719141,True,21,21,105
4ec90b7da43e6438cbdc756624b1083f30288064,ablation_impact_x_uncertainty,0.7123754843189875,0.544192623472237,0.6426881189719141,True,10,10,42
4ec90b7da43e6438cbdc756624b1083f30288064,ablation_full,0.733865415761292,0.544192623472237,0.6426881189719141,True,10,10,42
5137d6a245dffe321df34999fa77e190c19b4c37,random_unobserved,0.9398963725367051,0.9505310077117098,1.0,True,105,105,42
5137d6a245dffe321df34999fa77e190c19b4c37,static_adjacent,0.9380973141654878,0.9505310077117098,1.0,True,10,10,105
5137d6a245dffe321df34999fa77e190c19b4c37,uncertainty_only,0.8097179545374,0.9505310077117098,1.0,True,105,105,42
5137d6a245dffe321df34999fa77e190c19b4c37,cycle_scc,0.8269325138790884,0.9505310077117098,1.0,True,105,105,42
5137d6a245dffe321df34999fa77e190c19b4c37,existing_uht,0.9792439423883468,0.9505310077117098,1.0,True,21,21,21
5137d6a245dffe321df34999fa77e190c19b4c37,proposed,0.8576623423437617,0.9505310077117098,1.0,True,105,105,10
5137d6a245dffe321df34999fa77e190c19b4c37,ablation_impact_only,0.9792439423883468,0.9505310077117098,1.0,True,21,21,21
5137d6a245dffe321df34999fa77e190c19b4c37,ablation_uncertainty_only,0.8097179545374,0.9505310077117098,1.0,True,105,105,42
5137d6a245dffe321df34999fa77e190c19b4c37,ablation_impact_x_uncertainty,0.8576623423437617,0.9505310077117098,1.0,True,105,105,10
5137d6a245dffe321df34999fa77e190c19b4c37,ablation_full,0.8576623423437617,0.9505310077117098,1.0,True,105,105,10
51ee97313309157219412b6f5dfb314682b33992,random_unobserved,0.9675855585252772,0.9896062251871525,1.0,True,42,42,105
51ee97313309157219412b6f5dfb314682b33992,static_adjacent,0.8351187851730635,0.9896062251871525,1.0,True,105,105,105
51ee97313309157219412b6f5dfb314682b33992,uncertainty_only,0.7569109290024678,0.9896062251871525,1.0,True,105,105,63
51ee97313309157219412b6f5dfb314682b33992,cycle_scc,0.7945344270677341,0.9896062251871525,1.0,True,105,105,105
51ee97313309157219412b6f5dfb314682b33992,existing_uht,0.8202458203171429,0.9896062251871525,1.0,True,105,105,63
51ee97313309157219412b6f5dfb314682b33992,proposed,0.8405181279172246,0.9896062251871525,1.0,True,105,105,63
51ee97313309157219412b6f5dfb314682b33992,ablation_impact_only,0.8202458203171429,0.9896062251871525,1.0,True,105,105,63
51ee97313309157219412b6f5dfb314682b33992,ablation_uncertainty_only,0.7569109290024678,0.9896062251871525,1.0,True,105,105,63
51ee97313309157219412b6f5dfb314682b33992,ablation_impact_x_uncertainty,0.8650389534844403,0.9896062251871525,1.0,True,105,105,105
51ee97313309157219412b6f5dfb314682b33992,ablation_full,0.8405181279172246,0.9896062251871525,1.0,True,105,105,63
5f1f12015d55c51764be27df92de175d2de8ee0d,random_unobserved,0.9625703358148289,0.9284591831945489,1.0,True,63,63,105
5f1f12015d55c51764be27df92de175d2de8ee0d,static_adjacent,0.9718867254310557,0.9284591831945489,1.0,True,105,105,63
5f1f12015d55c51764be27df92de175d2de8ee0d,uncertainty_only,0.9293833466706642,0.9284591831945489,1.0,True,105,105,42
5f1f12015d55c51764be27df92de175d2de8ee0d,cycle_scc,0.9451816563110262,0.9284591831945489,1.0,True,105,105,42
5f1f12015d55c51764be27df92de175d2de8ee0d,existing_uht,0.9417980080511051,0.9284591831945489,1.0,True,42,42,42
5f1f12015d55c51764be27df92de175d2de8ee0d,proposed,0.9485437748070776,0.9284591831945489,1.0,True,105,105,63
5f1f12015d55c51764be27df92de175d2de8ee0d,ablation_impact_only,0.9417980080511051,0.9284591831945489,1.0,True,42,42,42
5f1f12015d55c51764be27df92de175d2de8ee0d,ablation_uncertainty_only,0.9293833466706642,0.9284591831945489,1.0,True,105,105,42
5f1f12015d55c51764be27df92de175d2de8ee0d,ablation_impact_x_uncertainty,0.9539892775334186,0.9284591831945489,1.0,True,63,63,63
5f1f12015d55c51764be27df92de175d2de8ee0d,ablation_full,0.9485437748070776,0.9284591831945489,1.0,True,105,105,63
6079719b677d0abda12abcd5cd46582ca91585ad,random_unobserved,0.9027857145456517,0.44179069980128555,0.9896062251871525,True,63,63,63
6079719b677d0abda12abcd5cd46582ca91585ad,static_adjacent,0.9588112667377788,0.44179069980128555,0.9896062251871525,True,10,10,105
6079719b677d0abda12abcd5cd46582ca91585ad,uncertainty_only,0.9444008953558815,0.44179069980128555,0.9896062251871525,True,21,42,105
6079719b677d0abda12abcd5cd46582ca91585ad,cycle_scc,0.9497009201044408,0.44179069980128555,0.9896062251871525,True,21,42,105
6079719b677d0abda12abcd5cd46582ca91585ad,existing_uht,0.9399891778728785,0.44179069980128555,0.9896062251871525,True,21,21,105
6079719b677d0abda12abcd5cd46582ca91585ad,proposed,0.9508023879057257,0.44179069980128555,0.9896062251871525,True,21,42,105
6079719b677d0abda12abcd5cd46582ca91585ad,ablation_impact_only,0.9399891778728785,0.44179069980128555,0.9896062251871525,True,21,21,105
6079719b677d0abda12abcd5cd46582ca91585ad,ablation_uncertainty_only,0.9444008953558815,0.44179069980128555,0.9896062251871525,True,21,42,105
6079719b677d0abda12abcd5cd46582ca91585ad,ablation_impact_x_uncertainty,0.9597856042592325,0.44179069980128555,0.9896062251871525,True,21,42,105
6079719b677d0abda12abcd5cd46582ca91585ad,ablation_full,0.9508023879057257,0.44179069980128555,0.9896062251871525,True,21,42,105
661a03482f0532b7355188059b2263091ade1bae,random_unobserved,0.9904001798269074,1.0,1.0,False,,,63
661a03482f0532b7355188059b2263091ade1bae,static_adjacent,0.8330237381934371,1.0,1.0,False,,,63
661a03482f0532b7355188059b2263091ade1bae,uncertainty_only,0.746523199595797,1.0,1.0,False,,,42
661a03482f0532b7355188059b2263091ade1bae,cycle_scc,0.74140783011311,1.0,1.0,False,,,42
661a03482f0532b7355188059b2263091ade1bae,existing_uht,0.9554334066000029,1.0,1.0,False,,,63
661a03482f0532b7355188059b2263091ade1bae,proposed,0.8154160620203261,1.0,1.0,False,,,21
661a03482f0532b7355188059b2263091ade1bae,ablation_impact_only,0.9554334066000029,1.0,1.0,False,,,63
661a03482f0532b7355188059b2263091ade1bae,ablation_uncertainty_only,0.746523199595797,1.0,1.0,False,,,42
661a03482f0532b7355188059b2263091ade1bae,ablation_impact_x_uncertainty,0.8293391713088932,1.0,1.0,False,,,21
661a03482f0532b7355188059b2263091ade1bae,ablation_full,0.8154160620203261,1.0,1.0,False,,,21
6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,random_unobserved,0.9910667581173057,0.7864489426433972,1.0,True,5,5,105
6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,static_adjacent,0.9721177397675197,0.7864489426433972,1.0,True,42,42,42
6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,uncertainty_only,0.9626736726736581,0.7864489426433972,1.0,True,10,63,63
6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,cycle_scc,0.9626736726736581,0.7864489426433972,1.0,True,10,63,63
6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,existing_uht,0.9187418188657416,0.7864489426433972,1.0,True,63,63,42
6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,proposed,0.9554810912175284,0.7864489426433972,1.0,True,42,42,105
6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,ablation_impact_only,0.9187418188657416,0.7864489426433972,1.0,True,63,63,42
6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,ablation_uncertainty_only,0.9626736726736581,0.7864489426433972,1.0,True,10,63,63
6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,ablation_impact_x_uncertainty,0.9554810912175284,0.7864489426433972,1.0,True,42,42,105
6ae4d0b388aa9262e80c3eedc1cb3e5f06842368,ablation_full,0.9554810912175284,0.7864489426433972,1.0,True,42,42,105
6affd37b83d4fca0d0e54e5d75433a74cb142671,random_unobserved,0.9822911388856713,1.0,1.0,False,,,42
6affd37b83d4fca0d0e54e5d75433a74cb142671,static_adjacent,0.8395426315320109,1.0,1.0,False,,,105
6affd37b83d4fca0d0e54e5d75433a74cb142671,uncertainty_only,0.8165447293564749,1.0,1.0,False,,,63
6affd37b83d4fca0d0e54e5d75433a74cb142671,cycle_scc,0.8419374655666343,1.0,1.0,False,,,21
6affd37b83d4fca0d0e54e5d75433a74cb142671,existing_uht,0.8996843061756201,1.0,1.0,False,,,63
6affd37b83d4fca0d0e54e5d75433a74cb142671,proposed,0.8659616592159413,1.0,1.0,False,,,63
6affd37b83d4fca0d0e54e5d75433a74cb142671,ablation_impact_only,0.8996843061756201,1.0,1.0,False,,,63
6affd37b83d4fca0d0e54e5d75433a74cb142671,ablation_uncertainty_only,0.8165447293564749,1.0,1.0,False,,,63
6affd37b83d4fca0d0e54e5d75433a74cb142671,ablation_impact_x_uncertainty,0.8695919943668352,1.0,1.0,False,,,63
6affd37b83d4fca0d0e54e5d75433a74cb142671,ablation_full,0.8659616592159413,1.0,1.0,False,,,63
6cdbbced12bff53bcbdde3cdb6d20b4bd02a9d6c,random_unobserved,0.9156123207193085,0.9427731067700877,0.9747429528567879,True,63,63,42
6cdbbced12bff53bcbdde3cdb6d20b4bd02a9d6c,static_adjacent,0.8914624584597115,0.9427731067700877,0.9747429528567879,True,105,105,105
6cdbbced12bff53bcbdde3cdb6d20b4bd02a9d6c,uncertainty_only,0.9033562716343195,0.9427731067700877,0.9747429528567879,True,105,105,63
6cdbbced12bff53bcbdde3cdb6d20b4bd02a9d6c,cycle_scc,0.8897280239620886,0.9427731067700877,0.9747429528567879,True,105,105,42
