query_id,strategy,budget,budget_frac,ndcg,ndcg15,topk_overlap,kendall_tau,decision_runtime_s
09109a5375d8e2ca752bedde17ba5acad1df61cb,uncertainty_only,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,cycle_scc,0,0.0,0.7678329270936477,0.7678329270936477,0.5384615384615384,0.4095238095238095,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,cycle_scc,5,0.047619047619047616,0.7821154372211577,0.7821154372211577,0.6666666666666666,0.2761904761904762,6.534112617373466e-05
09109a5375d8e2ca752bedde17ba5acad1df61cb,cycle_scc,10,0.09523809523809523,0.8112231196105879,0.8112231196105879,0.8181818181818182,0.4095238095238095,6.666406989097595e-05
09109a5375d8e2ca752bedde17ba5acad1df61cb,cycle_scc,21,0.2,0.6341694798139321,0.6341694798139321,1.0,0.4095238095238095,6.96456991136074e-05
09109a5375d8e2ca752bedde17ba5acad1df61cb,cycle_scc,42,0.4,0.5542818697370447,0.6459358976653777,0.8181818181818182,0.4666666666666667,8.108699694275856e-05
09109a5375d8e2ca752bedde17ba5acad1df61cb,cycle_scc,63,0.6,0.888111130388384,0.888111130388384,1.0,0.7714285714285715,8.752476423978806e-05
09109a5375d8e2ca752bedde17ba5acad1df61cb,cycle_scc,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,existing_uht,0,0.0,0.7678329270936477,0.7678329270936477,0.5384615384615384,0.4095238095238095,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,existing_uht,5,0.047619047619047616,0.7816510974258781,0.7816510974258781,0.42857142857142855,0.37142857142857144,0.0012543941847980022
09109a5375d8e2ca752bedde17ba5acad1df61cb,existing_uht,10,0.09523809523809523,0.9512312000626861,0.9512312000626861,0.5384615384615384,0.42857142857142855,0.0011918460950255394
09109a5375d8e2ca752bedde17ba5acad1df61cb,existing_uht,21,0.2,0.9182162519778518,0.9182162519778518,0.6666666666666666,0.5428571428571428,0.001030833926051855
09109a5375d8e2ca752bedde17ba5acad1df61cb,existing_uht,42,0.4,0.7574391522808,0.7574391522808,0.8181818181818182,0.6571428571428571,0.0007674437947571278
09109a5375d8e2ca752bedde17ba5acad1df61cb,existing_uht,63,0.6,0.9896062251871525,0.9896062251871525,0.8181818181818182,0.8095238095238095,0.0005618240684270859
09109a5375d8e2ca752bedde17ba5acad1df61cb,existing_uht,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,proposed,0,0.0,0.7678329270936477,0.7678329270936477,0.5384615384615384,0.4095238095238095,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,proposed,5,0.047619047619047616,0.6341694798139321,0.6341694798139321,0.8181818181818182,0.2761904761904762,0.0013092262670397758
09109a5375d8e2ca752bedde17ba5acad1df61cb,proposed,10,0.09523809523809523,0.8255241601188398,0.8255241601188398,0.8181818181818182,0.3333333333333333,0.0012152348645031452
09109a5375d8e2ca752bedde17ba5acad1df61cb,proposed,21,0.2,0.80737248436437,0.80737248436437,0.8181818181818182,0.4857142857142857,0.0010545402765274048
09109a5375d8e2ca752bedde17ba5acad1df61cb,proposed,42,0.4,0.7387252447042175,0.7387252447042175,0.8181818181818182,0.6761904761904762,0.0008186511695384979
09109a5375d8e2ca752bedde17ba5acad1df61cb,proposed,63,0.6,0.943473299121064,0.943473299121064,0.8181818181818182,0.7523809523809524,0.0005900510586798191
09109a5375d8e2ca752bedde17ba5acad1df61cb,proposed,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,exhaustive,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,initial,0,0.0,0.7678329270936477,0.7678329270936477,0.5384615384615384,0.4095238095238095,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_only,0,0.0,0.7678329270936477,0.7678329270936477,0.5384615384615384,0.4095238095238095,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_only,5,0.047619047619047616,0.7816510974258781,0.7816510974258781,0.42857142857142855,0.37142857142857144,0.0012543941847980022
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_only,10,0.09523809523809523,0.9512312000626861,0.9512312000626861,0.5384615384615384,0.42857142857142855,0.0011918460950255394
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_only,21,0.2,0.9182162519778518,0.9182162519778518,0.6666666666666666,0.5428571428571428,0.001030833926051855
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_only,42,0.4,0.7574391522808,0.7574391522808,0.8181818181818182,0.6571428571428571,0.0007674437947571278
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_only,63,0.6,0.9896062251871525,0.9896062251871525,0.8181818181818182,0.8095238095238095,0.0005618240684270859
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_only,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_uncertainty_only,0,0.0,0.7678329270936477,0.7678329270936477,0.5384615384615384,0.4095238095238095,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_uncertainty_only,5,0.047619047619047616,0.7821154372211577,0.7821154372211577,0.6666666666666666,0.2761904761904762,5.709892138838768e-05
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_uncertainty_only,10,0.09523809523809523,0.8112231196105879,0.8112231196105879,0.8181818181818182,0.4095238095238095,5.842791870236397e-05
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_uncertainty_only,21,0.2,0.6341694798139321,0.6341694798139321,1.0,0.4095238095238095,6.43627718091011e-05
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_uncertainty_only,42,0.4,0.6608397947263839,0.7554461414330481,0.6666666666666666,0.5619047619047619,8.195498958230019e-05
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_uncertainty_only,63,0.6,0.7756199604526248,0.8702263071592893,0.6666666666666666,0.638095238095238,8.459575474262238e-05
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_uncertainty_only,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_x_uncertainty,0,0.0,0.7678329270936477,0.7678329270936477,0.5384615384615384,0.4095238095238095,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_x_uncertainty,5,0.047619047619047616,0.6341694798139321,0.6341694798139321,0.8181818181818182,0.2761904761904762,0.001311365980654955
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_x_uncertainty,10,0.09523809523809523,0.8255241601188398,0.8255241601188398,0.8181818181818182,0.3333333333333333,0.0011904849670827389
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_x_uncertainty,21,0.2,0.80737248436437,0.80737248436437,0.8181818181818182,0.4857142857142857,0.0010408149100840092
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_x_uncertainty,42,0.4,0.8748551918782664,0.8748551918782664,0.8181818181818182,0.7333333333333333,0.0008057150989770889
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_x_uncertainty,63,0.6,0.8990671370233444,0.8990671370233444,1.0,0.7714285714285715,0.0005781450308859348
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_impact_x_uncertainty,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_full,0,0.0,0.7678329270936477,0.7678329270936477,0.5384615384615384,0.4095238095238095,0.0
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_full,5,0.047619047619047616,0.6341694798139321,0.6341694798139321,0.8181818181818182,0.2761904761904762,0.0013092262670397758
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_full,10,0.09523809523809523,0.8255241601188398,0.8255241601188398,0.8181818181818182,0.3333333333333333,0.0012152348645031452
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_full,21,0.2,0.80737248436437,0.80737248436437,0.8181818181818182,0.4857142857142857,0.0010545402765274048
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_full,42,0.4,0.7387252447042175,0.7387252447042175,0.8181818181818182,0.6761904761904762,0.0008186511695384979
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_full,63,0.6,0.943473299121064,0.943473299121064,0.8181818181818182,0.7523809523809524,0.0005900510586798191
09109a5375d8e2ca752bedde17ba5acad1df61cb,ablation_full,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,random_unobserved,0,0.0,0.7618017901203944,0.8465918414387984,0.6666666666666666,0.37142857142857144,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,random_unobserved,5,0.047619047619047616,0.6601396023754075,0.8395360004004759,0.42857142857142855,0.08571428571428572,2.3129861801862717e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,random_unobserved,10,0.09523809523809523,0.8013122149737618,0.895918561680426,0.5384615384615384,0.3904761904761905,2.901814877986908e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,random_unobserved,21,0.2,0.9330795243082165,0.9330795243082165,0.8181818181818182,0.6952380952380952,3.696605563163757e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,random_unobserved,42,0.4,0.9505310077117098,0.9505310077117098,0.8181818181818182,0.8285714285714286,5.123205482959747e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,random_unobserved,63,0.6,0.9818483242455303,0.9818483242455303,0.8181818181818182,0.8476190476190476,7.250811904668808e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,random_unobserved,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,static_adjacent,0,0.0,0.7618017901203944,0.8465918414387984,0.6666666666666666,0.37142857142857144,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,static_adjacent,5,0.047619047619047616,0.843537875344446,0.9326181455626804,0.5384615384615384,0.3904761904761905,2.485699951648712e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,static_adjacent,10,0.09523809523809523,0.8687949224876582,0.9604489504159912,0.6666666666666666,0.580952380952381,2.880580723285675e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,static_adjacent,21,0.2,0.9565912771023182,0.9565912771023182,0.6666666666666666,0.6571428571428571,3.679189831018448e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,static_adjacent,42,0.4,0.9192613539759861,0.9192613539759861,0.6666666666666666,0.6190476190476191,5.495874211192131e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,static_adjacent,63,0.6,0.9747429528567879,0.9747429528567879,0.6666666666666666,0.7904761904761904,7.174257189035416e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,static_adjacent,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,uncertainty_only,0,0.0,0.7618017901203944,0.8465918414387984,0.6666666666666666,0.37142857142857144,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,uncertainty_only,5,0.047619047619047616,0.7607566881222602,0.8498369583404946,0.8181818181818182,0.4857142857142857,5.946308374404907e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,uncertainty_only,10,0.09523809523809523,0.7190932595736889,0.8107472875020219,0.8181818181818182,0.5238095238095238,6.100581958889961e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,uncertainty_only,21,0.2,0.8712322899646365,0.8712322899646365,1.0,0.5047619047619047,6.838329136371613e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,uncertainty_only,42,0.4,0.8628540832451719,0.8628540832451719,0.8181818181818182,0.5619047619047619,7.663015276193619e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,uncertainty_only,63,0.6,0.8990671370233444,0.8990671370233444,0.6666666666666666,0.6,8.644489571452141e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,uncertainty_only,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,cycle_scc,0,0.0,0.7618017901203944,0.8465918414387984,0.6666666666666666,0.37142857142857144,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,cycle_scc,5,0.047619047619047616,0.7607566881222602,0.8498369583404946,0.8181818181818182,0.4857142857142857,6.695510819554329e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,cycle_scc,10,0.09523809523809523,0.7190932595736889,0.8107472875020219,0.8181818181818182,0.5238095238095238,6.907572969794273e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,cycle_scc,21,0.2,0.8712322899646365,0.8712322899646365,1.0,0.5047619047619047,7.454631850123405e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,cycle_scc,42,0.4,0.7569060528760422,0.8515123995827065,0.8181818181818182,0.5428571428571428,8.712382987141609e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,cycle_scc,63,0.6,0.863899185243306,0.863899185243306,0.8181818181818182,0.638095238095238,9.26479697227478e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,cycle_scc,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,existing_uht,0,0.0,0.7618017901203944,0.8465918414387984,0.6666666666666666,0.37142857142857144,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,existing_uht,5,0.047619047619047616,0.7642391575973727,0.8558931855257056,0.6666666666666666,0.42857142857142855,0.0013284599408507347
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,existing_uht,10,0.09523809523809523,0.8777173555755364,0.8777173555755364,0.8181818181818182,0.4666666666666667,0.0012460369616746902
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,existing_uht,21,0.2,0.9669850519151657,0.9669850519151657,0.8181818181818182,0.638095238095238,0.0010502710938453674
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,existing_uht,42,0.4,0.9818483242455303,0.9818483242455303,0.8181818181818182,0.8095238095238095,0.0007852120324969292
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,existing_uht,63,0.6,0.9818483242455303,0.9818483242455303,1.0,0.8666666666666667,0.0005514188669621944
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,existing_uht,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,proposed,0,0.0,0.7618017901203944,0.8465918414387984,0.6666666666666666,0.37142857142857144,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,proposed,5,0.047619047619047616,0.8886733622104969,0.8886733622104969,0.8181818181818182,0.5619047619047619,0.001302971038967371
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,proposed,10,0.09523809523809523,0.8886733622104969,0.8886733622104969,0.8181818181818182,0.5619047619047619,0.0012246659025549889
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,proposed,21,0.2,0.9121559825872436,0.9121559825872436,0.8181818181818182,0.5428571428571428,0.0010748719796538353
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,proposed,42,0.4,0.9121559825872436,0.9121559825872436,0.8181818181818182,0.6761904761904762,0.000799096655100584
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,proposed,63,0.6,0.9068250379649666,0.9068250379649666,0.8181818181818182,0.7523809523809524,0.0005686436779797077
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,proposed,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,exhaustive,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,initial,0,0.0,0.7618017901203944,0.8465918414387984,0.6666666666666666,0.37142857142857144,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_only,0,0.0,0.7618017901203944,0.8465918414387984,0.6666666666666666,0.37142857142857144,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_only,5,0.047619047619047616,0.7642391575973727,0.8558931855257056,0.6666666666666666,0.42857142857142855,0.0013284599408507347
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_only,10,0.09523809523809523,0.8777173555755364,0.8777173555755364,0.8181818181818182,0.4666666666666667,0.0012460369616746902
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_only,21,0.2,0.9669850519151657,0.9669850519151657,0.8181818181818182,0.638095238095238,0.0010502710938453674
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_only,42,0.4,0.9818483242455303,0.9818483242455303,0.8181818181818182,0.8095238095238095,0.0007852120324969292
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_only,63,0.6,0.9818483242455303,0.9818483242455303,1.0,0.8666666666666667,0.0005514188669621944
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_only,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_uncertainty_only,0,0.0,0.7618017901203944,0.8465918414387984,0.6666666666666666,0.37142857142857144,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_uncertainty_only,5,0.047619047619047616,0.7607566881222602,0.8498369583404946,0.8181818181818182,0.4857142857142857,5.946308374404907e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_uncertainty_only,10,0.09523809523809523,0.7190932595736889,0.8107472875020219,0.8181818181818182,0.5238095238095238,6.100581958889961e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_uncertainty_only,21,0.2,0.8712322899646365,0.8712322899646365,1.0,0.5047619047619047,6.838329136371613e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_uncertainty_only,42,0.4,0.8628540832451719,0.8628540832451719,0.8181818181818182,0.5619047619047619,7.663015276193619e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_uncertainty_only,63,0.6,0.8990671370233444,0.8990671370233444,0.6666666666666666,0.6,8.644489571452141e-05
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_uncertainty_only,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_x_uncertainty,0,0.0,0.7618017901203944,0.8465918414387984,0.6666666666666666,0.37142857142857144,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_x_uncertainty,5,0.047619047619047616,0.8886733622104969,0.8886733622104969,0.8181818181818182,0.5619047619047619,0.0012896819971501827
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_x_uncertainty,10,0.09523809523809523,0.8886733622104969,0.8886733622104969,0.8181818181818182,0.5619047619047619,0.001230717170983553
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_x_uncertainty,21,0.2,0.9121559825872436,0.9121559825872436,0.8181818181818182,0.5428571428571428,0.0010662321001291275
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_x_uncertainty,42,0.4,0.9121559825872436,0.9121559825872436,0.8181818181818182,0.6761904761904762,0.0008388999849557877
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_x_uncertainty,63,0.6,0.8990671370233444,0.8990671370233444,0.8181818181818182,0.6952380952380952,0.0005639358423650265
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_impact_x_uncertainty,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_full,0,0.0,0.7618017901203944,0.8465918414387984,0.6666666666666666,0.37142857142857144,0.0
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_full,5,0.047619047619047616,0.8886733622104969,0.8886733622104969,0.8181818181818182,0.5619047619047619,0.001302971038967371
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_full,10,0.09523809523809523,0.8886733622104969,0.8886733622104969,0.8181818181818182,0.5619047619047619,0.0012246659025549889
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_full,21,0.2,0.9121559825872436,0.9121559825872436,0.8181818181818182,0.5428571428571428,0.0010748719796538353
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_full,42,0.4,0.9121559825872436,0.9121559825872436,0.8181818181818182,0.6761904761904762,0.000799096655100584
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_full,63,0.6,0.9068250379649666,0.9068250379649666,0.8181818181818182,0.7523809523809524,0.0005686436779797077
0c3ffd5f1b577e38604f361ee71feb312b5b0cab,ablation_full,105,1.0,0.9896062251871525,0.9896062251871525,1.0,1.0,0.0
0ce7927d613e66a2062516e9e85e1b9a36d54029,random_unobserved,0,0.0,0.9068250379649666,0.9068250379649666,0.5384615384615384,0.3904761904761905,0.0
0ce7927d613e66a2062516e9e85e1b9a36d54029,random_unobserved,5,0.047619047619047616,0.8940043068327738,0.8940043068327738,0.8181818181818182,0.6,2.5746412575244904e-05
0ce7927d613e66a2062516e9e85e1b9a36d54029,random_unobserved,10,0.09523809523809523,0.7426050123677904,0.8342590402961233,0.42857142857142855,0.3142857142857143,2.6636291295289993e-05
0ce7927d613e66a2062516e9e85e1b9a36d54029,random_unobserved,21,0.2,0.9512312000626861,0.9512312000626861,0.5384615384615384,0.42857142857142855,3.755558282136917e-05
0ce7927d613e66a2062516e9e85e1b9a36d54029,random_unobserved,42,0.4,0.9374130297304558,0.9374130297304558,0.8181818181818182,0.6190476190476191,5.432683974504471e-05
0ce7927d613e66a2062516e9e85e1b9a36d54029,random_unobserved,63,0.6,0.9896062251871525,0.9896062251871525,0.8181818181818182,0.7714285714285715,7.103802636265755e-05
0ce7927d613e66a2062516e9e85e1b9a36d54029,random_unobserved,105,1.0,1.0,1.0,1.0,1.0,0.0
0ce7927d613e66a2062516e9e85e1b9a36d54029,static_adjacent,0,0.0,0.9068250379649666,0.9068250379649666,0.5384615384615384,0.3904761904761905,0.0
0ce7927d613e66a2062516e9e85e1b9a36d54029,static_adjacent,5,0.047619047619047616,0.8687949224876582,0.9556056987235846,0.42857142857142855,0.12380952380952381,2.578599378466606e-05
0ce7927d613e66a2062516e9e85e1b9a36d54029,static_adjacent,10,0.09523809523809523,0.8738100898801323,0.8738100898801323,0.5384615384615384,0.42857142857142855,2.760300412774086e-05
0ce7927d613e66a2062516e9e85e1b9a36d54029,static_adjacent,21,0.2,0.8495981447350542,0.8495981447350542,0.6666666666666666,0.44761904761904764,3.5878270864486694e-05
0ce7927d613e66a2062516e9e85e1b9a36d54029,static_adjacent,42,0.4,0.9330795243082165,0.9330795243082165,0.8181818181818182,0.580952380952381,5.619414150714874e-05
0ce7927d613e66a2062516e9e85e1b9a36d54029,static_adjacent,63,0.6,0.9512312000626861,0.9512312000626861,0.6666666666666666,0.7523809523809524,7.356330752372742e-05
0ce7927d613e66a2062516e9e85e1b9a36d54029,static_adjacent,105,1.0,1.0,1.0,1.0,1.0,0.0
0ce7927d613e66a2062516e9e85e1b9a36d54029,uncertainty_only,0,0.0,0.9068250379649666,0.9068250379649666,0.5384615384615384,0.3904761904761905,0.0
0ce7927d613e66a2062516e9e85e1b9a36d54029,uncertainty_only,5,0.047619047619047616,0.6416430169737799,0.6416430169737799,0.6666666666666666,0.4095238095238095,5.6620221585035324e-05
0ce7927d613e66a2062516e9e85e1b9a36d54029,uncertainty_only,10,0.09523809523809523,0.6229291093971973,0.6229291093971973,0.8181818181818182,0.3333333333333333,5.898997187614441e-05
0ce7927d613e66a2062516e9e85e1b9a36d54029,uncertainty_only,21,0.2,0.9043980816456215,0.9043980816456215,0.8181818181818182,0.44761904761904764,6.445217877626419e-05
