pool_id,dataset,regime,pair_name,n_queries,mean_delta_ndcg,bootstrap_ci_low,bootstrap_ci_high,bootstrap_fraction_means_gt_zero,paired_permutation_pvalue,holm_adjusted_pvalue,bh_adjusted_pvalue,reject_holm_0p05,reject_bh_0p05
bm25_only,hotpotqa,ms1,copeland_graph,52,0.01857579370727784,-0.011587110010367784,0.05286675359577014,0.8815,0.2976702329767023,1.0,1.0,False,False
bm25_only,hotpotqa,ms1,copeland_hybrid,52,0.00037293433813778487,-0.022278498349888737,0.026701208307917446,0.4953,0.9387061293870613,1.0,1.0,False,False
bm25_only,hotpotqa,ms1,markov_graph,52,-0.014753386311662287,-0.04024425045095354,0.005751627229315667,0.0998,0.2151784821517848,1.0,1.0,False,False
bm25_only,hotpotqa,ms1_drop_mutual,balance_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,hotpotqa,ms1_drop_mutual,balance_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,hotpotqa,ms1_drop_mutual,copeland_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,hotpotqa,ms1_drop_mutual,copeland_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,hotpotqa,ms1_drop_mutual,markov_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,hotpotqa,ms2,balance_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,hotpotqa,ms2,balance_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,hotpotqa,ms2,copeland_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,hotpotqa,ms2,copeland_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,hotpotqa,ms2,markov_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,scidocs,ms1,balance_graph,120,0.0021983355941766003,-0.0014742006402878502,0.00716621102630525,0.83,0.401959804019598,1.0,1.0,False,False
bm25_only,scidocs,ms1,balance_hybrid,120,0.00047454804323497217,-0.00012162753309412817,0.0012802786080623198,0.9221,0.3057694230576942,1.0,1.0,False,False
bm25_only,scidocs,ms1,copeland_graph,120,0.010892864260257462,0.0026402069895208272,0.021619517617363856,0.998,0.0081991800819918,1.0,0.9839016098390161,False,False
bm25_only,scidocs,ms1,copeland_hybrid,120,0.007319119009862446,0.0007532292179323587,0.016539629464866076,0.9947,0.029197080291970802,1.0,1.0,False,False
bm25_only,scidocs,ms1,markov_graph,120,-0.0009364526241513275,-0.004261252225098208,0.001980187970387132,0.2727,0.5925407459254075,1.0,1.0,False,False
bm25_only,scidocs,ms1_drop_mutual,balance_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,scidocs,ms1_drop_mutual,balance_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,scidocs,ms1_drop_mutual,copeland_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,scidocs,ms1_drop_mutual,copeland_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,scidocs,ms1_drop_mutual,markov_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,scidocs,ms2,balance_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,scidocs,ms2,balance_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,scidocs,ms2,copeland_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,scidocs,ms2,copeland_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
bm25_only,scidocs,ms2,markov_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,bright,ms1,balance_graph,50,0.0016173387767639059,-0.007635111296898844,0.01019401762556621,0.6513,0.7101289871012899,1.0,1.0,False,False
combsum_union_topk,bright,ms1,balance_hybrid,50,0.002012213418495583,-0.00564279391055314,0.011065379103409937,0.6709,0.6123387661233877,1.0,1.0,False,False
combsum_union_topk,bright,ms1,copeland_graph,50,-0.008714157865711303,-0.03569848806687452,0.015515932083627903,0.2587,0.527947205279472,1.0,1.0,False,False
combsum_union_topk,bright,ms1,copeland_hybrid,50,-0.0039180084579355165,-0.018321093442270706,0.0052782407111139264,0.3354,0.8568143185681432,1.0,1.0,False,False
combsum_union_topk,bright,ms1,markov_graph,50,-0.005474225438346564,-0.019483426387812315,0.007155989647388798,0.2125,0.44945505449455053,1.0,1.0,False,False
combsum_union_topk,bright,ms1_drop_mutual,balance_graph,50,-2.6597449311445142e-05,-7.979234793433543e-05,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,bright,ms1_drop_mutual,balance_hybrid,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,bright,ms1_drop_mutual,copeland_graph,50,0.0015592228756456028,-0.0005200459175312511,0.005027110236843399,0.8161,0.4694530546945305,1.0,1.0,False,False
combsum_union_topk,bright,ms1_drop_mutual,copeland_hybrid,50,0.0006285483690798,-0.00023264295679055192,0.0020891749081079357,0.7755,0.6304369563043696,1.0,1.0,False,False
combsum_union_topk,bright,ms1_drop_mutual,markov_graph,50,-0.0003961951350603743,-0.001087914935055021,4.8950236233400446e-05,0.0847,0.5037496250374962,1.0,1.0,False,False
combsum_union_topk,bright,ms2,balance_graph,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,bright,ms2,balance_hybrid,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,bright,ms2,copeland_graph,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,bright,ms2,copeland_hybrid,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,bright,ms2,markov_graph,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,fiqa,ms1,balance_graph,120,0.0030277469868276894,-0.006547959648661869,0.012730632666312212,0.7303,0.5674432556744325,1.0,1.0,False,False
combsum_union_topk,fiqa,ms1,balance_hybrid,120,0.0014430449325084,0.0003879040702561375,0.002775545074589257,0.9993,0.0163983601639836,1.0,0.9839016098390161,False,False
combsum_union_topk,fiqa,ms1,copeland_graph,120,0.0024322141250763376,-0.007839002469281603,0.012404531670246098,0.6951,0.6477352264773523,1.0,1.0,False,False
combsum_union_topk,fiqa,ms1,copeland_hybrid,120,-0.0006523860512816416,-0.0061307987531168074,0.003793962622350033,0.4185,0.8198180181981802,1.0,1.0,False,False
combsum_union_topk,fiqa,ms1,markov_graph,120,-0.0009952633425124727,-0.012774008353370536,0.010374554846883845,0.4392,0.8741125887411259,1.0,1.0,False,False
combsum_union_topk,fiqa,ms1_drop_mutual,balance_graph,120,-0.0001268596720168151,-0.0003849780797527782,0.00010343671193882761,0.1443,0.5029497050294971,1.0,1.0,False,False
combsum_union_topk,fiqa,ms1_drop_mutual,balance_hybrid,120,6.113674996267027e-05,0.0,0.0001834102498880108,0.6332,1.0,1.0,1.0,False,False
combsum_union_topk,fiqa,ms1_drop_mutual,copeland_graph,120,-0.00017569011240048022,-0.0009290674265921384,0.00044465805729980136,0.3259,0.7155284471552845,1.0,1.0,False,False
combsum_union_topk,fiqa,ms1_drop_mutual,copeland_hybrid,120,4.654580174168893e-05,-0.00010447296772464984,0.00023686966950104045,0.672,0.7426257374262574,1.0,1.0,False,False
combsum_union_topk,fiqa,ms1_drop_mutual,markov_graph,120,-0.00024635025452767145,-0.0005775966209875807,0.0,0.0,0.25977402259774024,1.0,1.0,False,False
combsum_union_topk,fiqa,ms2,balance_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,fiqa,ms2,balance_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,fiqa,ms2,copeland_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,fiqa,ms2,copeland_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,fiqa,ms2,markov_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms1,balance_graph,52,0.0,-0.013055445319091351,0.013055445319091351,0.3432,1.0,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms1,balance_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms1,copeland_graph,52,0.0038955038836145255,-0.017504589299206605,0.02633743784720918,0.6349,0.7981201879812019,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms1,copeland_hybrid,52,-2.535148132140512e-05,-0.002528293317626044,0.0024522388736618285,0.3504,1.0,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms1,markov_graph,52,-0.0034618019499529566,-0.013499583770631155,0.002813503612948373,0.2839,0.8704129587041296,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms1_drop_mutual,balance_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms1_drop_mutual,balance_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms1_drop_mutual,copeland_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms1_drop_mutual,copeland_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms1_drop_mutual,markov_graph,52,-0.007097504739010432,-0.021292514217031298,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms2,balance_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms2,balance_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms2,copeland_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms2,copeland_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,hotpotqa,ms2,markov_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,scidocs,ms1,balance_graph,120,-0.0006905446351169076,-0.0027681656959985877,0.0012287860191689442,0.2504,0.5158484151584841,1.0,1.0,False,False
combsum_union_topk,scidocs,ms1,balance_hybrid,120,-2.452694251665055e-05,-0.001970045846828265,0.0018761317103280285,0.5078,0.9846015398460154,1.0,1.0,False,False
combsum_union_topk,scidocs,ms1,copeland_graph,120,0.008270229310514469,0.0005968486809145075,0.017604983523238072,0.9846,0.05449455054494551,1.0,1.0,False,False
combsum_union_topk,scidocs,ms1,copeland_hybrid,120,0.0030028195662482613,-8.87682387364322e-05,0.006248862465568111,0.9718,0.0580941905809419,1.0,1.0,False,False
combsum_union_topk,scidocs,ms1,markov_graph,120,0.0006214592809771377,-0.004280134354684745,0.0061702296349536246,0.5726,0.8384161583841616,1.0,1.0,False,False
combsum_union_topk,scidocs,ms1_drop_mutual,balance_graph,120,0.0005788899720995676,2.472043701606391e-05,0.0012819633117464424,0.9826,0.12268773122687732,1.0,1.0,False,False
combsum_union_topk,scidocs,ms1_drop_mutual,balance_hybrid,120,0.00011687532691398393,0.0,0.00035062598074195176,0.6439,1.0,1.0,1.0,False,False
combsum_union_topk,scidocs,ms1_drop_mutual,copeland_graph,120,-0.0005522349067249105,-0.001865770633670783,0.0004263909719749563,0.1779,0.42185781421857815,1.0,1.0,False,False
combsum_union_topk,scidocs,ms1_drop_mutual,copeland_hybrid,120,-8.925741509503658e-05,-0.0009787184440573017,0.0005518810171241173,0.4521,1.0,1.0,1.0,False,False
combsum_union_topk,scidocs,ms1_drop_mutual,markov_graph,120,-0.0010511965342313901,-0.0036906906933437712,0.0007716591086743843,0.1909,0.5269473052694731,1.0,1.0,False,False
combsum_union_topk,scidocs,ms2,balance_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,scidocs,ms2,balance_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,scidocs,ms2,copeland_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,scidocs,ms2,copeland_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
combsum_union_topk,scidocs,ms2,markov_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,bright,ms1,balance_graph,50,-0.0009243878021000073,-0.008805196528381805,0.0063286591626574035,0.4155,0.8186181381861813,1.0,1.0,False,False
equal_depth_union,bright,ms1,balance_hybrid,50,0.00017113180915621752,-0.002216293930961671,0.002274185887200987,0.5769,0.8623137686231377,1.0,1.0,False,False
equal_depth_union,bright,ms1,copeland_graph,50,0.00700324620907911,-0.006999594718379486,0.021026287270494902,0.8399,0.33726627337266274,1.0,1.0,False,False
equal_depth_union,bright,ms1,copeland_hybrid,50,0.0027080125629320453,-0.003809223493381175,0.01054320963959514,0.7637,0.5222477752224778,1.0,1.0,False,False
equal_depth_union,bright,ms1,markov_graph,50,-0.006822992034182501,-0.018269228184946112,0.001532620314654444,0.0777,0.2094790520947905,1.0,1.0,False,False
equal_depth_union,bright,ms1_drop_mutual,balance_graph,50,6.410120933604713e-05,-0.00031895806423190565,0.0004439459448318961,0.5938,1.0,1.0,1.0,False,False
equal_depth_union,bright,ms1_drop_mutual,balance_hybrid,50,-0.0017775584613606156,-0.0053326753840818465,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,bright,ms1_drop_mutual,copeland_graph,50,0.000536502275093696,-0.0007754478866789417,0.0024319860803111723,0.7111,0.7137286271372862,1.0,1.0,False,False
equal_depth_union,bright,ms1_drop_mutual,copeland_hybrid,50,0.0011994425826060506,-0.0005168441623952865,0.0040422748440668505,0.7817,0.5413458654134586,1.0,1.0,False,False
equal_depth_union,bright,ms1_drop_mutual,markov_graph,50,0.000966328811893018,-7.354084174933408e-05,0.0026816125565780283,0.9501,0.1511848815118488,1.0,1.0,False,False
equal_depth_union,bright,ms2,balance_graph,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,bright,ms2,balance_hybrid,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,bright,ms2,copeland_graph,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,bright,ms2,copeland_hybrid,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,bright,ms2,markov_graph,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,fiqa,ms1,balance_graph,120,-0.0020482817894510457,-0.011103730854480607,0.005016728657629855,0.3293,0.6468353164683531,1.0,1.0,False,False
equal_depth_union,fiqa,ms1,balance_hybrid,120,0.0007604073636075796,0.00015509802253404665,0.0015511055653697854,0.9991,0.015798420157984203,1.0,0.9839016098390161,False,False
equal_depth_union,fiqa,ms1,copeland_graph,120,0.015695348366102174,0.00019722110248517744,0.03202305430399527,0.9766,0.05679432056794321,1.0,1.0,False,False
equal_depth_union,fiqa,ms1,copeland_hybrid,120,0.000855616372181665,-0.002106430332140437,0.003087043623037835,0.7562,0.6283371662833717,1.0,1.0,False,False
equal_depth_union,fiqa,ms1,markov_graph,120,0.0054748885386221805,-0.007892169074007048,0.01827053188949052,0.7967,0.43315668433156684,1.0,1.0,False,False
equal_depth_union,fiqa,ms1_drop_mutual,balance_graph,120,0.0009534496072590178,-0.001161065053989189,0.003877641175263515,0.7645,0.5516448355164484,1.0,1.0,False,False
equal_depth_union,fiqa,ms1_drop_mutual,balance_hybrid,120,5.205381270795377e-05,0.0,0.00015616143812386129,0.6328,1.0,1.0,1.0,False,False
equal_depth_union,fiqa,ms1_drop_mutual,copeland_graph,120,0.0004922022192075835,-0.005923596994962789,0.0072728514899659796,0.5587,0.8826117388261174,1.0,1.0,False,False
equal_depth_union,fiqa,ms1_drop_mutual,copeland_hybrid,120,0.0010038935805776492,0.0002884177077114455,0.001985235507583112,1.0,0.0033996600339966003,0.815918408159184,0.815918408159184,False,False
equal_depth_union,fiqa,ms1_drop_mutual,markov_graph,120,-0.0018091015197611651,-0.006135301410760408,0.0007988195594908949,0.2213,0.6017398260173983,1.0,1.0,False,False
equal_depth_union,fiqa,ms2,balance_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,fiqa,ms2,balance_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,fiqa,ms2,copeland_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,fiqa,ms2,copeland_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,fiqa,ms2,markov_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms1,balance_graph,52,-0.00017016951048097793,-0.001319645410078204,0.0008091368786352701,0.3364,1.0,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms1,balance_hybrid,52,0.004351815106363783,0.0,0.013055445319091351,0.6339,1.0,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms1,copeland_graph,52,0.012145039453543414,-0.0036138040404086616,0.03258862712943518,0.9184,0.25517448255174485,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms1,copeland_hybrid,52,-0.00029506377419983063,-0.0030450319676894036,0.002452238873661822,0.4013,0.8752124787521248,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms1,markov_graph,52,-0.0003844456968399024,-0.019657688301256748,0.014599276297010827,0.5127,1.0,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms1_drop_mutual,balance_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms1_drop_mutual,balance_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms1_drop_mutual,copeland_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms1_drop_mutual,copeland_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms1_drop_mutual,markov_graph,52,-0.007097504739010432,-0.021292514217031298,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms2,balance_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms2,balance_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms2,copeland_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms2,copeland_hybrid,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,hotpotqa,ms2,markov_graph,52,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,scidocs,ms1,balance_graph,120,0.0003885707128326591,-0.005082200977960389,0.006123845227668775,0.5407,0.8616138386161384,1.0,1.0,False,False
equal_depth_union,scidocs,ms1,balance_hybrid,120,0.0001347684853803319,-0.001607509246839559,0.0019860464708264607,0.5416,0.9018098190180982,1.0,1.0,False,False
equal_depth_union,scidocs,ms1,copeland_graph,120,0.013320002045892877,0.0010566893799210124,0.02663298482352897,0.9836,0.04409559044095591,1.0,1.0,False,False
equal_depth_union,scidocs,ms1,copeland_hybrid,120,0.003057328104811255,-0.0009803994409674373,0.007463730601316777,0.93,0.15998400159984003,1.0,1.0,False,False
equal_depth_union,scidocs,ms1,markov_graph,120,-0.0014734495737857955,-0.010950858112380201,0.00733582866939305,0.367,0.7526247375262474,1.0,1.0,False,False
equal_depth_union,scidocs,ms1_drop_mutual,balance_graph,120,0.0008120151148169712,-0.0005499052238904172,0.0029149536862191293,0.7861,0.5945405459454055,1.0,1.0,False,False
equal_depth_union,scidocs,ms1_drop_mutual,balance_hybrid,120,9.129994976012773e-05,0.0,0.0002738998492803832,0.6388,1.0,1.0,1.0,False,False
equal_depth_union,scidocs,ms1_drop_mutual,copeland_graph,120,0.0037867966441025645,0.000232859439690178,0.007943667321597675,0.9819,0.052094790520947905,1.0,1.0,False,False
equal_depth_union,scidocs,ms1_drop_mutual,copeland_hybrid,120,0.00031975631925195515,-0.0002999433457960554,0.0010878770885866262,0.817,0.397960203979602,1.0,1.0,False,False
equal_depth_union,scidocs,ms1_drop_mutual,markov_graph,120,0.000901780688491099,-0.00078894312011189,0.003491250989845978,0.7482,0.6737326267373263,1.0,1.0,False,False
equal_depth_union,scidocs,ms2,balance_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,scidocs,ms2,balance_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,scidocs,ms2,copeland_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,scidocs,ms2,copeland_hybrid,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
equal_depth_union,scidocs,ms2,markov_graph,120,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,bright,ms1,balance_graph,50,-0.0020149645497052867,-0.008831993024739372,0.0035958999696534,0.2826,0.5612438756124387,1.0,1.0,False,False
neutral_round_robin_union,bright,ms1,balance_hybrid,50,0.004562020472771062,-0.0020779281084733307,0.013685378513879841,0.8685,0.38146185381461856,1.0,1.0,False,False
neutral_round_robin_union,bright,ms1,copeland_graph,50,0.00646206307964291,-0.012049993683712602,0.025303474129179267,0.7577,0.5191480851914808,1.0,1.0,False,False
neutral_round_robin_union,bright,ms1,copeland_hybrid,50,0.0012362721474404603,-0.006649175176116497,0.0071739783260368626,0.6695,0.8277172282771723,1.0,1.0,False,False
neutral_round_robin_union,bright,ms1,markov_graph,50,-0.011827790556415956,-0.034798829112855686,0.0067954209560021454,0.1297,0.29627037296270375,1.0,1.0,False,False
neutral_round_robin_union,bright,ms1_drop_mutual,balance_graph,50,6.202702828873585e-06,-0.0002327430931243002,0.00021988110264562822,0.5339,1.0,1.0,1.0,False,False
neutral_round_robin_union,bright,ms1_drop_mutual,balance_hybrid,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
neutral_round_robin_union,bright,ms1_drop_mutual,copeland_graph,50,0.0012992121547309254,-5.2774454670360125e-05,0.0032792255673206837,0.9597,0.18938106189381063,1.0,1.0,False,False
neutral_round_robin_union,bright,ms1_drop_mutual,copeland_hybrid,50,0.0006506403302166141,0.0,0.0019519209906498425,0.6261,1.0,1.0,1.0,False,False
neutral_round_robin_union,bright,ms1_drop_mutual,markov_graph,50,0.0020329062366216265,-0.00042480636936101824,0.006618640092523435,0.6362,1.0,1.0,1.0,False,False
neutral_round_robin_union,bright,ms2,balance_graph,50,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False
